"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.780284419E2,1.524595642E1,-8.600640869E1,2.167117310E1
4.780584109E2,1.691716766E1,-8.570249176E1,2.197244263E1
4.780883789E2,1.867745972E1,-8.545916748E1,2.129234314E1
4.781183469E2,1.997263336E1,-8.550333405E1,2.073545837E1
4.781483159E2,2.061372757E1,-8.572177124E1,2.003929138E1
4.781782839E2,2.076500320E1,-8.570547485E1,1.880357361E1
4.782082529E2,2.090791702E1,-8.623470306E1,1.738972473E1
4.782382209E2,2.085865021E1,-8.660662842E1,1.649382019E1
4.782681889E2,2.103482819E1,-8.642448425E1,1.607119751E1
4.782981579E2,2.207683945E1,-8.665783691E1,1.515628052E1
4.783281264E2,2.303695679E1,-8.656111908E1,1.401829529E1
4.783580944E2,2.420300293E1,-8.665248871E1,1.301260376E1
4.783880634E2,2.440957260E1,-8.671831512E1,1.184054565E1
4.784180314E2,2.415682602E1,-8.695816803E1,1.071588135E1
4.784479994E2,2.397448349E1,-8.691165924E1,9.573806763E0
4.784779684E2,2.412388229E1,-8.699040985E1,8.589416504E0
4.785079364E2,2.431459427E1,-8.681707764E1,7.739028931E0
4.785379044E2,2.410027695E1,-8.740155029E1,7.270889282E0
4.785678734E2,2.383377838E1,-8.732189178E1,7.436401367E0
4.785978414E2,2.347186661E1,-8.757511902E1,8.106048584E0
4.786278104E2,2.323861313E1,-8.760449982E1,8.026062012E0
4.786577784E2,2.337820435E1,-8.739260864E1,8.341079712E0
4.786877464E2,2.380950165E1,-8.699287415E1,8.321304321E0
4.787177154E2,2.435338593E1,-8.682055664E1,8.263916016E0
4.787476834E2,2.549688339E1,-8.640203094E1,8.653930664E0
4.787776514E2,2.667024612E1,-8.626461792E1,8.623825073E0
4.788076204E2,2.815999985E1,-8.546766663E1,8.661041260E0
4.788375884E2,2.963534927E1,-8.479624939E1,7.916091919E0
4.788675564E2,3.168352890E1,-8.372599792E1,7.222595215E0
4.788975254E2,3.354608154E1,-8.304396057E1,5.860137939E0
4.789274934E2,3.458115387E1,-8.264326477E1,4.410583496E0
4.789574614E2,3.512076569E1,-8.258034515E1,2.776931763E0
4.789874304E2,3.494385910E1,-8.275045776E1,1.475097656E0
4.790173984E2,3.415702057E1,-8.245362854E1,1.576599121E0
4.790473674E2,3.392901993E1,-8.310971832E1,7.132415771E-1
4.790773354E2,3.417902374E1,-8.288911438E1,-3.062438965E-1
4.791073034E2,3.390149689E1,-8.290034485E1,-7.613067627E-1
4.791372724E2,3.333148575E1,-8.326617432E1,-9.510498047E-1
4.791672404E2,3.247625351E1,-8.338562775E1,-1.101837158E0
4.791972084E2,3.215756989E1,-8.344061279E1,-1.154220581E0
4.792271774E2,3.241541672E1,-8.343827820E1,-1.297637939E0
4.792571454E2,3.223186874E1,-8.356950378E1,-2.080169678E0
4.792871134E2,3.212701035E1,-8.397061920E1,-2.371032715E0
4.793170824E2,3.187207413E1,-8.429576874E1,-2.240951538E0
4.793470504E2,3.142956924E1,-8.463778687E1,-9.336700439E-1
4.793770184E2,3.152581024E1,-8.459073639E1,2.623901367E-1
4.794069874E2,3.206437683E1,-8.423983002E1,1.871765137E0
4.794369554E2,3.285268784E1,-8.420132446E1,2.964584351E0
4.794669244E2,3.309927750E1,-8.417395020E1,3.936614990E0
4.794968924E2,3.408248520E1,-8.391659546E1,5.797088623E0
4.795268604E2,3.493204498E1,-8.380531311E1,7.245285034E0
4.795568294E2,3.634597778E1,-8.334927368E1,9.289291382E0
4.795867974E2,3.874797821E1,-8.250125122E1,1.118304443E1
4.796167654E2,4.068748474E1,-8.175908661E1,1.331457520E1
4.796467344E2,4.085700989E1,-8.182929230E1,1.527360535E1
4.796767024E2,3.995982742E1,-8.270765686E1,1.619671631E1
4.797066704E2,3.901250076E1,-8.367445374E1,1.526466370E1
4.797366394E2,3.806743622E1,-8.454088593E1,1.380625916E1
4.797666074E2,3.726778030E1,-8.544120789E1,1.268969727E1
4.797965754E2,3.695975113E1,-8.625333405E1,1.229656982E1
4.798265444E2,3.671118546E1,-8.656681061E1,1.174475098E1
4.798565124E2,3.601589203E1,-8.750870514E1,1.116543579E1
4.798864814E2,3.529412460E1,-8.840818787E1,9.091110229E0
4.799164494E2,3.403229141E1,-8.910997772E1,7.079879761E0
4.799464174E2,3.239691162E1,-9.034900665E1,4.361145020E0
4.799763864E2,3.115912628E1,-9.094986725E1,1.857543945E0
4.800063544E2,2.977702332E1,-9.152158356E1,-6.294403076E-1
4.800363224E2,2.876863098E1,-9.181896973E1,-2.915954590E0
4.800662914E2,2.816963196E1,-9.207534790E1,-4.316467285E0
4.800962594E2,2.741099548E1,-9.253113556E1,-6.201202393E0
4.801262274E2,2.664085007E1,-9.277526093E1,-7.626068115E0
4.801561964E2,2.612392807E1,-9.266015625E1,-9.468444824E0
4.801861644E2,2.518666077E1,-9.295436859E1,-1.031204224E1
4.802161324E2,2.422879410E1,-9.341529083E1,-1.079057312E1
4.802461014E2,2.401052475E1,-9.363806915E1,-1.148355103E1
4.802760694E2,2.327997589E1,-9.394439697E1,-1.152407837E1
4.803060384E2,2.248680496E1,-9.399690247E1,-1.136399841E1
4.803360059E2,2.178785324E1,-9.470561218E1,-1.100366211E1
4.803659739E2,2.076915741E1,-9.481358337E1,-1.009446716E1
4.803959429E2,1.931960678E1,-9.549151611E1,-9.645492554E0
4.804259109E2,1.910531235E1,-9.582434082E1,-8.771850586E0
4.804558789E2,1.914357758E1,-9.594659424E1,-8.530288696E0
4.804858479E2,1.909194565E1,-9.587888336E1,-8.294906616E0
4.805158159E2,1.939090347E1,-9.593001556E1,-7.836715698E0
4.805457839E2,1.980622482E1,-9.576811981E1,-7.240142822E0
4.805757529E2,1.975946045E1,-9.595470428E1,-7.674102783E0
4.806057209E2,2.016396332E1,-9.576118469E1,-7.594757080E0
4.806356889E2,2.040579605E1,-9.596665192E1,-7.252807617E0
4.806656579E2,2.035653687E1,-9.614598846E1,-7.381362915E0
4.806956259E2,2.035209656E1,-9.597068787E1,-7.513519287E0
4.807255939E2,2.048522949E1,-9.581206512E1,-8.154525757E0
4.807555629E2,2.050030136E1,-9.569667816E1,-8.898757935E0
4.807855309E2,2.068438721E1,-9.542232513E1,-9.654571533E0
4.808154999E2,2.106695938E1,-9.499646759E1,-1.110919189E1
4.808454679E2,2.159857559E1,-9.475486755E1,-1.200521851E1
4.808754359E2,2.246522141E1,-9.444359589E1,-1.298217773E1
4.809054049E2,2.355095673E1,-9.367481232E1,-1.402426147E1
4.809353729E2,2.452784348E1,-9.303839111E1,-1.468200684E1
