"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.436023000E0,1.423884779E-1,3.453963995E-1,-4.532295838E-2
5.465990000E0,7.216664404E-2,4.558403194E-1,-9.961187840E-2
5.495957000E0,5.076923966E-2,6.133191586E-1,-9.956961125E-2
5.525924000E0,7.080443203E-2,8.079087734E-1,-1.046164557E-1
5.555891000E0,3.570448607E-2,9.002274275E-1,-1.104127914E-1
5.585858000E0,8.690979332E-3,8.675464988E-1,-1.116088480E-1
5.615825000E0,-3.748661280E-2,8.351181746E-1,-1.596802771E-1
5.645792000E0,-9.447025508E-2,8.427522182E-1,-2.054664344E-1
5.675759000E0,-1.715147346E-1,7.606893778E-1,-1.917414963E-1
5.705726000E0,-1.950700134E-1,7.550804615E-1,-1.691923141E-1
5.735693000E0,-1.763472408E-1,9.022901058E-1,-2.004862279E-1
5.765660000E0,-1.516848505E-1,9.343432188E-1,-2.620957792E-1
5.795627000E0,-2.469901443E-1,9.996168613E-1,-3.268460631E-1
5.825594000E0,-3.714849353E-1,1.035093427E0,-2.827821076E-1
5.855561000E0,-4.640346169E-1,1.054469943E0,-1.918321252E-1
5.885528000E0,-4.370540380E-1,9.920958877E-1,-4.794822633E-2
5.915495000E0,-3.684196174E-1,9.427560568E-1,9.878616780E-2
5.945462000E0,-2.712720037E-1,9.776018858E-1,7.131505013E-2
5.975429000E0,-2.448014617E-1,1.128389359E0,-2.198712528E-2
6.005396000E0,-2.376611978E-1,1.166454196E0,-4.945515841E-2
6.035363000E0,-3.309300840E-1,1.151569724E0,-5.564929172E-2
6.065330000E0,-4.248128831E-1,1.220642090E0,-3.410043567E-2
6.095297000E0,-4.175311923E-1,1.287656546E0,-4.291675054E-3
6.125264000E0,-3.987329304E-1,1.463038921E0,6.415997446E-2
6.155231000E0,-4.065354764E-1,1.590445161E0,1.008532345E-1
6.185198000E0,-3.679482937E-1,1.717769980E0,7.455797493E-2
6.215165000E0,-3.715115488E-1,1.878282309E0,6.802985072E-2
6.245132000E0,-3.874236941E-1,1.980857730E0,1.085313186E-1
6.275099000E0,-4.709894359E-1,1.964002490E0,1.451136023E-1
6.305066000E0,-5.830720067E-1,2.078749418E0,1.312870383E-1
6.335033000E0,-6.449490786E-1,2.188459158E0,1.087777019E-1
6.365000000E0,-7.033602595E-1,2.187415838E0,1.944994181E-1
6.394967000E0,-7.588245869E-1,1.986575603E0,3.458974361E-1
6.424934000E0,-8.617088795E-1,1.835863233E0,4.586363137E-1
6.454901000E0,-9.432527423E-1,1.590710521E0,6.329964995E-1
6.484868000E0,-9.170162082E-1,1.351862550E0,8.408998847E-1
6.514835000E0,-6.855416298E-1,1.216398239E0,8.339183927E-1
6.544802000E0,-7.425577044E-1,1.188691616E0,6.649395823E-1
6.574769000E0,-1.047796845E0,2.021558285E0,3.168549538E-1
6.604736000E0,-1.027519345E0,1.944250703E0,3.452906311E-1
6.634703000E0,-7.648497224E-1,1.208469629E0,4.221415818E-1
6.664670000E0,-4.739903808E-1,8.734656572E-1,4.647554457E-1
6.694637000E0,-3.575278819E-2,9.951997995E-1,6.752792001E-1
6.724604000E0,2.367770672E-1,1.144208074E0,5.861393809E-1
6.754571000E0,1.917035580E-1,6.749463677E-1,8.103779517E-3
6.784538000E0,3.736219108E-1,5.270538926E-1,-9.055606276E-2
6.814505000E0,-3.799514845E-2,3.803101182E-1,-4.008645117E-1
6.844471542E0,2.406464517E-1,1.115574837E0,-2.682266235E-1
6.874438542E0,6.945644021E-1,8.557105064E-1,-1.935807914E-1
6.904405542E0,4.153891802E-1,1.371291518E0,1.834666282E-1
6.934372542E0,3.789049089E-1,4.998122156E-1,4.747888148E-1
6.964339542E0,4.203935564E-1,1.094795823E0,3.219679296E-1
6.994306542E0,1.169523671E-1,1.416092157E0,-9.925021790E-3
7.024273542E0,-2.212997973E-1,8.802998066E-1,-1.446653008E-1
7.054240542E0,-2.970261574E-1,4.399185479E-1,6.493613124E-2
7.084207542E0,-2.265413702E-1,9.432562590E-1,2.231016159E-1
7.114174542E0,1.564695239E-1,1.192578435E0,3.080555201E-1
7.144141542E0,4.353553057E-1,9.738135338E-1,3.262071609E-1
7.174108542E0,5.367202163E-1,9.247184992E-1,1.488616318E-1
7.204075542E0,7.181836963E-1,8.387806416E-1,9.602697939E-2
7.234042542E0,8.418153524E-1,5.927262306E-1,7.977225631E-2
7.264009542E0,7.874877453E-1,5.621773601E-1,-5.806397647E-2
