"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.609046500E0,-2.565018556E0,5.190525388E0,3.326047121E0
1.624053500E0,-3.489653385E-1,7.810376793E0,-1.548494732E0
1.639059500E0,5.038498950E-1,8.558571305E0,-3.447409590E0
1.654066500E0,8.895702463E-1,8.548591862E0,-5.430360632E0
1.669072500E0,6.497537130E-1,8.160184130E0,-5.780948573E0
1.684079500E0,-5.436390281E-2,7.902197374E0,-4.504552559E0
1.699085500E0,6.706171632E-3,7.243167638E0,-2.940399860E0
1.714092500E0,5.245314968E-1,3.294347026E0,1.421480637E0
1.729098500E0,1.505210719E0,1.448972198E0,3.494707718E0
1.744105500E0,2.968750085E0,4.094594622E-1,5.092995585E0
1.759111500E0,3.754175574E0,2.737724841E-1,4.649242787E0
1.774117500E0,4.499459342E0,3.766682768E-1,3.456487978E0
1.789124500E0,4.646383499E0,7.871428156E-1,2.773634931E0
1.804130500E0,4.197405630E0,1.703479861E0,1.771761891E0
1.819137500E0,3.616389445E0,2.167866313E0,1.332987998E0
1.834143500E0,1.196860140E0,2.743865002E0,1.273310146E0
1.849150500E0,-8.386585397E-1,2.512759650E0,1.381577775E0
1.864156500E0,-4.502587017E0,1.253562344E0,7.992722797E-1
1.879163500E0,-5.603489086E0,7.719628590E-1,-4.060291931E-2
1.894169500E0,-6.718654853E0,-1.025196998E0,-5.878920718E-1
1.909176500E0,-6.527911661E0,-1.765709438E0,-2.747718463E-1
1.924182500E0,-5.357365746E0,-1.652470506E0,4.847452873E-1
1.939189500E0,-5.149383793E0,-1.116981912E0,5.355055511E-1
1.954195500E0,-5.809864808E0,4.470640755E-1,3.512765966E-1
1.969202500E0,-6.154148281E0,1.276919632E0,1.460502908E-2
1.984208500E0,-6.116753583E0,2.700720736E0,-1.001908854E0
1.999215500E0,-5.820647074E0,3.129773633E0,-1.605176471E0
2.014221500E0,-5.573841949E0,3.851625854E0,-2.753599446E0
2.029228500E0,-5.383832583E0,3.997379984E0,-3.337770204E0
2.044234500E0,-4.718230577E0,4.226641123E0,-3.818884370E0
2.059240500E0,-4.428634357E0,4.121445621E0,-3.918870004E0
2.074247500E0,-3.313376205E0,4.270037988E0,-3.368409029E0
2.089253500E0,-2.369674190E0,4.752374223E0,-3.249735110E0
2.104260500E0,-1.241919369E0,4.785652189E0,-2.902511072E0
2.119266500E0,-8.803959650E-1,4.502883179E0,-2.521014749E0
2.134273500E0,-5.089328796E-1,4.187612421E0,-8.467165875E-1
2.149279500E0,1.522030234E-2,3.879121801E0,7.778083205E-2
2.164286500E0,6.019036084E-1,4.445717875E0,2.461840342E0
2.179292500E0,5.847320902E-1,4.502332956E0,3.232811514E0
2.194299500E0,-3.758531749E-2,3.949649747E0,3.739618930E0
2.209305500E0,-3.252139485E-1,3.158226185E0,3.864428918E0
2.224312500E0,-1.205076063E0,1.953441460E0,5.013540110E0
2.239318500E0,-1.889107323E0,9.551751289E-1,5.319830130E0
2.254325500E0,-3.458243312E0,7.607527234E-2,5.702946131E0
2.269331500E0,-4.599041517E0,3.138668418E-2,6.148329717E0
2.284338500E0,-7.203632274E0,-1.025439000E-1,7.620024780E0
2.299344500E0,-8.224789431E0,-8.716275535E-1,8.212909058E0
2.314351500E0,-8.459629984E0,-2.024678234E0,8.374055983E0
2.329357500E0,-7.655980479E0,-2.732868728E0,8.405954298E0
2.344364500E0,-5.044957784E0,-3.023152872E0,8.305134852E0
2.359370500E0,-3.926256207E0,-2.953723618E0,8.756047565E0
2.374376500E0,-1.873845506E0,-2.634115395E0,9.475939214E0
2.389383500E0,-1.137251285E0,-2.766264223E0,9.898171334E0
2.404389500E0,4.254229456E-1,-3.682265346E0,9.511891404E0
2.419396500E0,1.570503067E0,-4.580976252E0,9.095583683E0
2.434402500E0,4.049014991E0,-5.741650021E0,7.428251309E0
2.449409500E0,4.946924536E0,-6.156403552E0,6.741961269E0
2.464415500E0,6.325690386E0,-6.483778632E0,5.229343883E0
2.479422500E0,6.476659647E0,-6.676295868E0,4.823559980E0
2.494428500E0,6.204924917E0,-6.886507949E0,3.907402152E0
2.509435500E0,5.691258132E0,-7.125567852E0,3.850754035E0
2.524441500E0,4.746176174E0,-7.986073344E0,3.360374078E0
2.539448500E0,4.448841750E0,-8.518997349E0,3.260330265E0
2.554455000E0,4.691984764E0,-8.960609481E0,2.875261293E0
2.569462000E0,4.830579563E0,-8.935576381E0,2.777431820E0
2.584468000E0,5.338497366E0,-8.724131123E0,2.396241599E0
2.599475000E0,5.765755752E0,-8.567300613E0,2.193357834E0
2.614481000E0,6.337051526E0,-7.908832210E0,2.361985394E0
2.629488000E0,6.454742528E0,-7.444153982E0,2.283909570E0
2.644494000E0,4.910034453E0,-7.543987588E0,2.247432300E0
2.659501000E0,3.488017918E0,-7.579729278E0,1.923483689E0
2.674507000E0,6.386533588E-1,-8.455857360E0,9.412572938E-1
2.689514000E0,4.306550342E-1,-8.144383199E0,2.890633915E-1
2.704520000E0,1.709168617E0,-6.661008323E0,1.484271839E-2
2.719526000E0,2.424856119E0,-6.120875870E0,-4.631965435E-1
2.734533000E0,2.037625431E0,-6.511155295E0,-6.750551999E-1
2.749539000E0,1.225631949E0,-6.462926876E0,-7.865557551E-1
2.764546000E0,-2.138103400E0,-7.246337414E0,4.365531206E-2
2.779552000E0,-3.926221123E0,-7.464052057E0,1.934813692E-1
2.794559000E0,-6.218464145E0,-8.771503510E0,1.201484410E-1
2.809565000E0,-6.673596209E0,-8.497553855E0,-3.211074489E-1
2.824572000E0,-8.117371987E0,-8.697557867E0,2.177666831E-1
2.839578000E0,-9.296453083E0,-7.609802678E0,2.554283068E-2
2.854585000E0,-1.048248593E1,-7.481456294E0,2.089507045E0
2.869591000E0,-1.229733420E1,-6.393122815E0,2.614893551E0
2.884598000E0,-1.524674579E1,-5.495226134E0,3.370828022E0
2.899604000E0,-1.553856746E1,-4.038789380E0,2.506526518E0
2.914611000E0,-1.291281095E1,-6.188546866E-1,9.482811154E-1
2.929617000E0,-1.133819320E1,1.533000780E0,-2.094401018E-1
2.944624000E0,-8.331782953E0,5.276130379E0,-1.982557378E0
2.959630000E0,-7.210658873E0,6.484097890E0,-2.439973510E0
2.974637000E0,-5.374432014E0,7.341214920E0,-1.401909275E0
2.989643000E0,-5.175360049E0,7.631773006E0,-1.030995243E0
3.004650000E0,-4.821099180E0,6.824718667E0,-7.362069891E-1
3.019656000E0,-4.655133565E0,6.473649500E0,-7.236117943E-1
3.034663000E0,-4.290367003E0,5.887078460E0,-6.323874825E-1
3.049669000E0,-4.203701619E0,5.249590452E0,-3.720622788E-1
3.064676000E0,-4.506194457E0,3.605202552E0,-2.332764226E-1
3.079682000E0,-4.391838414E0,2.711912892E0,5.356626950E-2
3.094689000E0,-4.131920323E0,1.263364032E0,1.252011663E0
3.109695000E0,-3.713176652E0,6.494537508E-1,1.805304444E0
3.124702000E0,-3.389713359E0,-1.241726410E-1,2.802098007E0
3.139708000E0,-3.017463824E0,-5.892291838E-1,3.540209581E0
3.154715000E0,-2.340403613E0,-7.821697587E-1,4.633261178E0
3.169721000E0,-1.774379105E0,-8.137722051E-1,4.519649777E0
3.184727000E0,-2.354550952E-1,-3.085675102E-1,4.036394945E0
3.199734000E0,3.524824387E-1,-4.948089302E-2,3.638467362E0
3.214740000E0,2.922198647E-1,1.442601657E-1,2.981837908E0
3.229747000E0,6.042278767E-2,5.948080122E-2,2.537278780E0
3.244753000E0,2.012611628E-3,2.720393693E-1,9.632516686E-1
3.259760000E0,3.820640874E-1,2.981062567E-1,1.104059931E-1
3.274766000E0,1.951335731E0,9.132953238E-1,-1.782102692E-1
3.289773000E0,2.892372585E0,1.512280002E0,-9.781719357E-1
3.304779000E0,3.694569057E0,2.236424916E0,-2.820451832E0
3.319786000E0,3.629374942E0,2.076329906E0,-4.881801172E0
3.334792000E0,2.541025676E0,2.500544817E0,-7.292499427E0
3.349799000E0,1.010166730E0,2.177900720E0,-5.486696216E0
3.364805000E0,-1.196660165E0,1.432773072E0,-5.049530307E0
3.379812000E0,-1.918455083E0,1.056006562E0,-5.972567677E0
3.394818000E0,-1.986539478E0,3.736768413E-1,-5.819725553E0
3.409825000E0,-1.790308675E0,5.849753344E-1,-3.995831641E0
3.424831000E0,-2.181364610E0,3.957278609E-1,-2.648632570E0
3.439838000E0,-2.757798332E0,3.203052109E-1,-1.960923411E0
3.454844000E0,-5.442058572E0,3.924914271E-1,-2.204040112E0
3.469851000E0,-6.935383655E0,5.386940378E-1,-2.186102024E0
3.484857000E0,-8.857492079E0,1.225291057E0,-9.069054866E-1
3.499864000E0,-9.860131688E0,1.837757660E0,-3.499225277E-1
3.514870000E0,-1.189989077E1,2.227261160E0,5.755484533E-1
3.529877000E0,-1.212030390E1,2.360619192E0,1.337183375E0
3.544882625E0,-1.020823515E1,4.693605028E0,2.582210539E0
3.559889625E0,-8.401764768E0,6.300464328E0,3.211349308E0
3.574895625E0,-4.993107015E0,8.960204853E0,4.573549411E0
3.589902625E0,-3.347172527E0,9.252493715E0,5.147817909E0
3.604908625E0,-1.636792951E0,8.326580100E0,5.985612230E0
3.619915625E0,-1.606124890E0,6.698422902E0,6.323145093E0
3.634921625E0,-2.825538325E0,3.046992555E0,6.711477395E0
3.649928625E0,-3.439015912E0,1.083496077E0,6.789812543E0
3.664934625E0,-4.201643692E0,-1.381258371E0,7.156303157E0
3.679941625E0,-4.251776549E0,-2.366148758E0,7.435250427E0
3.694947625E0,-4.369106194E0,-3.567588876E0,7.986742265E0
3.709954625E0,-4.783058072E0,-4.644217690E0,8.267357161E0
3.724960625E0,-5.604201277E0,-6.016863844E0,8.243529757E0
3.739967625E0,-5.458656478E0,-6.449253162E0,8.663613610E0
3.754973625E0,-4.296255149E0,-6.341985406E0,8.919891225E0
3.769980625E0,-3.488944117E0,-6.552231985E0,8.688501699E0
3.784986625E0,-1.848991916E0,-6.578676603E0,7.887744226E0
3.799993625E0,-9.452006561E-1,-6.660163400E0,7.621699423E0
3.814999625E0,1.040297433E0,-6.112937105E0,7.108343709E0
3.830006625E0,1.863518738E0,-5.954034927E0,6.926860753E0
3.845012625E0,3.109069812E0,-5.599566774E0,6.260769335E0
3.860019625E0,3.436666501E0,-5.543797200E0,6.011903651E0
3.875025625E0,3.946207491E0,-5.421298032E0,5.382933866E0
3.890032625E0,4.047148560E0,-5.521553807E0,5.206717497E0
3.905038625E0,4.253842371E0,-5.663880883E0,4.772645058E0
3.920045625E0,4.242118703E0,-5.867489703E0,4.451132981E0
3.935051625E0,4.545333672E0,-6.198925089E0,3.806134224E0
3.950058625E0,4.797441638E0,-6.216462058E0,3.581183944E0
3.965064625E0,5.322526281E0,-5.968158876E0,3.242603553E0
3.980071625E0,5.551045994E0,-5.851859511E0,3.042186728E0
3.995077625E0,5.748048044E0,-5.872697818E0,2.571059606E0
4.010084625E0,5.831734564E0,-5.986184673E0,2.269483027E0
4.025090625E0,5.811714283E0,-6.273780559E0,1.867629038E0
4.040097625E0,5.896495986E0,-6.344959885E0,1.589557097E0
4.055103625E0,5.700944045E0,-6.691662936E0,1.218319714E0
4.070110625E0,5.203205075E0,-7.102440945E0,8.914631362E-1
4.085116625E0,3.940788292E0,-8.232562135E0,-2.715318310E-1
4.100123625E0,3.688903690E0,-8.326635064E0,-1.221133832E0
4.115129625E0,4.050279744E0,-7.915350101E0,-2.580123668E0
4.130136625E0,3.723335604E0,-8.079358068E0,-3.347783561E0
4.145142625E0,4.247990477E-1,-9.861508123E0,-3.905487481E0
4.160149625E0,-1.989616867E0,-1.043281150E1,-3.684677907E0
4.175155625E0,-6.403563019E0,-1.098842328E1,-2.095577770E0
4.190161625E0,-7.974561346E0,-1.057043858E1,-1.906873503E0
4.205168625E0,-1.018571401E1,-1.072935070E1,-1.613726270E0
4.220175625E0,-1.156147498E1,-9.822054620E0,-5.659912524E-1
4.235181625E0,-1.472745925E1,-7.734302178E0,2.449823729E0
4.250187625E0,-1.643895447E1,-4.996902443E0,4.066938461E0
4.265194625E0,-1.856463839E1,-2.178729270E0,5.026655999E0
4.280200625E0,-1.809039645E1,7.723090142E-1,4.293870655E0
4.295207625E0,-1.261837792E1,3.923087600E0,-5.932484867E-1
4.310214625E0,-9.995604658E0,4.000653255E0,-2.740261948E0
4.325220625E0,-4.637667055E0,3.732228050E0,-6.083060172E0
4.340227625E0,-1.855998634E0,4.207541778E0,-6.923240157E0
4.355233625E0,2.299859020E0,4.786543012E0,-5.185349432E0
4.370240625E0,3.320263640E0,4.470957089E0,-3.931216984E0
4.385246625E0,3.542382406E0,3.131765780E0,-1.771233303E0
4.400253625E0,3.454753109E0,2.452188343E0,-7.663302362E-1
4.415259625E0,3.139770033E0,1.492878941E0,7.193876195E-1
4.430266625E0,2.973795063E0,9.334804970E-1,1.498145528E0
4.445272625E0,1.692577143E0,-3.612567705E-1,2.701542270E0
4.460279625E0,1.211306856E0,-1.074549252E0,3.355911191E0
4.475285625E0,1.331576480E0,-6.391898409E-1,5.243487128E0
4.490292625E0,1.569216095E0,-1.572199345E-1,5.793935823E0
4.505298625E0,1.458603147E0,7.337182680E-1,5.944748379E0
4.520305625E0,1.105986223E0,1.240685021E0,5.659403086E0
4.535311625E0,9.869024134E-1,1.771203775E0,4.353282459E0
4.550318875E0,1.249404974E0,2.132336876E0,3.705911486E0
4.565324875E0,1.718596668E0,2.846565790E0,2.955390952E0
4.580331875E0,1.693767051E0,2.991905936E0,2.667895052E0
4.595337875E0,8.587074727E-1,3.002841399E0,2.605983564E0
4.610344875E0,9.566278696E-2,3.252904885E0,2.464247056E0
4.625350875E0,-7.082276237E-1,4.271857934E0,2.757567367E0
4.640357875E0,-9.890372318E-1,4.606862168E0,2.650251664E0
4.655363875E0,-1.072538980E0,4.988360830E0,1.630257518E0
4.670370875E0,-1.028702404E0,4.752314874E0,3.926229163E-1
4.685376875E0,-2.134775750E0,4.163566623E0,-2.304952530E0
4.700383875E0,-2.726430944E0,3.696498346E0,-2.841637464E0
4.715389875E0,-4.051652085E0,3.127483864E0,-1.983555644E0
4.730396875E0,-5.087883949E0,2.427273065E0,-1.616093077E0
4.745402875E0,-7.887212130E0,3.964175400E-1,-1.457349504E0
4.760409875E0,-8.691720006E0,-2.850198957E-1,-1.530219698E0
4.775415875E0,-8.005251042E0,3.863363555E-1,-4.616486393E-1
4.790422875E0,-7.483378859E0,6.036642051E-1,1.902806765E-1
4.805428875E0,-8.533125392E0,-2.594672710E-2,4.330189173E-1
4.820435875E0,-9.044473171E0,-6.482936633E-1,3.677992201E-1
4.835441875E0,-7.509715887E0,-6.073893200E-1,6.020468652E-2
4.850448875E0,-7.522918900E0,-9.755709480E-1,-5.798683763E-2
4.865454875E0,-1.020094484E1,-2.923930885E0,7.130167857E-2
4.880461875E0,-1.173670667E1,-4.922943351E0,-3.097153187E-2
4.895467875E0,-1.094472003E1,-6.706089186E0,-1.069509537E0
4.910474875E0,-9.001573904E0,-6.760809184E0,-1.394957959E0
4.925480875E0,-6.060078276E0,-5.799105932E0,-2.178057425E0
4.940487875E0,-5.565457041E0,-5.529368611E0,-1.627868346E0
4.955493875E0,-5.123624470E0,-5.713681034E0,5.166411909E-1
4.970500875E0,-4.452029067E0,-6.046519752E0,1.619450694E0
4.985506875E0,-2.429761932E0,-6.851058619E0,2.780752162E0
5.000513875E0,-1.167178504E0,-7.853522812E0,3.095593150E0
5.015519875E0,1.751012462E0,-8.882060909E0,3.012083216E0
5.030526875E0,2.747375085E0,-9.645887368E0,3.149799178E0
5.045532875E0,4.138429443E0,-1.062982641E1,3.912354451E0
5.060539875E0,4.293145015E0,-1.151319803E1,4.575212067E0
5.075545875E0,4.854330953E0,-1.258463247E1,4.902917222E0
5.090552875E0,5.013432521E0,-1.342778927E1,4.969821063E0
5.105558875E0,7.090512625E0,-1.356514036E1,5.477495037E0
5.120565875E0,8.255587301E0,-1.306905323E1,6.026191907E0
5.135571875E0,1.022835308E1,-1.178782771E1,6.895019156E0
5.150578875E0,1.021767255E1,-1.157965163E1,6.796901708E0
5.165584875E0,8.861697396E0,-1.242016432E1,5.538006703E0
5.180591875E0,8.116011339E0,-1.269047409E1,4.924425620E0
5.195597875E0,7.371615179E0,-1.282614820E1,3.738645369E0
5.210604875E0,7.448825322E0,-1.255448422E1,3.073002140E0
5.225610875E0,7.595969920E0,-1.274377730E1,1.154225167E0
5.240617875E0,8.294597585E0,-1.258296718E1,1.307343864E-1
5.255623875E0,9.090716461E0,-1.273922115E1,-1.233789108E0
5.270630875E0,8.594767908E0,-1.277361565E1,-1.428656048E0
5.285636875E0,9.435073024E-1,-1.382073970E1,1.970369003E0
5.300643875E0,-4.689203244E0,-1.374714080E1,3.590091008E0
5.315649875E0,-1.245993942E1,-1.055038848E1,4.909199470E0
5.330656875E0,-1.454776729E1,-7.593135189E0,5.063974099E0
5.345662875E0,-1.807702036E1,-9.641004943E0,2.384433732E0
5.360669875E0,-1.947351205E1,-8.702447893E0,3.104954542E0
5.375675875E0,-1.914399922E1,-6.964423851E0,4.479913269E0
5.390682875E0,-1.977712404E1,-6.174901804E0,5.386332268E0
5.405689875E0,-1.906738433E1,-4.831638201E0,9.303400744E0
5.420695875E0,-1.946238012E1,-3.364649854E0,1.100054807E1
5.435702875E0,-2.003952837E1,-3.892645242E0,1.374535623E1
5.450708875E0,-1.884221975E1,-2.719012581E0,1.542813110E1
5.465715875E0,-1.389217981E1,-5.227785015E-1,1.718968200E1
5.480721875E0,-1.066355783E1,3.228562050E-1,1.653427929E1
5.495728875E0,-3.975911347E0,2.050903581E0,1.402714057E1
5.510734875E0,-1.211297500E0,2.360149222E0,1.255436962E1
5.525741875E0,2.323578250E0,2.280094846E0,1.018357627E1
5.540747875E0,3.071749958E0,1.953338549E0,9.326537007E0
5.555754667E0,2.623588945E0,9.434585512E-1,8.472492689E0
5.570760667E0,2.218220195E0,-2.889394306E-2,8.423392450E0
5.585767667E0,2.570031958E0,-5.463318902E-1,8.364954207E0
5.600773667E0,3.201731223E0,-6.657715756E-1,8.230234358E0
5.615780667E0,5.026133258E0,-3.410172182E-1,7.775973530E0
5.630786667E0,6.027570096E0,-3.593016443E-1,6.896980312E0
