"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.415259625E0,-4.360931396E0,-1.108571768E0,2.206673384E0
4.430266625E0,-4.128236294E0,-5.512856841E-1,2.092227697E0
4.445272625E0,-3.922909737E0,-1.359801441E-1,1.844464064E0
4.460279625E0,-3.642661333E0,1.239938848E-2,1.595136762E0
4.475285625E0,-3.199104786E0,5.873844400E-2,1.299084306E0
4.490292625E0,-2.577167273E0,-1.452250779E-1,9.418537021E-1
4.505298625E0,-1.888145685E0,-4.522220790E-1,5.943576097E-1
4.520305625E0,-1.316859245E0,-8.357918262E-1,3.804009557E-1
4.535311625E0,-1.004055977E0,-1.206930399E0,3.388020098E-1
4.550318875E0,-9.674021006E-1,-1.415745139E0,3.467563391E-1
4.565324875E0,-1.019335985E0,-1.536039472E0,2.958974242E-1
4.580331875E0,-9.818739891E-1,-1.577239156E0,1.443210244E-1
4.595337875E0,-7.792767286E-1,-1.511090040E0,8.187438361E-4
4.610344875E0,-4.159267247E-1,-1.462470889E0,1.200748235E-2
4.625350875E0,9.274134785E-2,-1.174684167E0,2.415027022E-1
4.640357875E0,6.481858492E-1,-8.675132990E-1,6.683412790E-1
4.655363875E0,9.539911747E-1,-5.767832398E-1,9.561951160E-1
4.670370875E0,8.525130153E-1,-4.372905493E-1,1.024777055E0
4.685376875E0,3.424135447E-1,-6.117460132E-1,1.020108819E0
4.700383875E0,-3.162959516E-1,-8.610628843E-1,9.606892467E-1
4.715389875E0,-7.561903596E-1,-1.165641785E0,8.114914298E-1
4.730396875E0,-8.254605532E-1,-1.310768843E0,6.302214861E-1
4.745402875E0,-6.827612519E-1,-1.303866625E0,6.282538176E-1
4.760409875E0,-3.813263774E-1,-1.341099262E0,7.301786542E-1
4.775415875E0,1.585142314E-1,-1.154415727E0,6.771553159E-1
4.790422875E0,8.926073909E-1,-6.511226892E-1,4.630152881E-1
4.805428875E0,1.871518135E0,-1.296043396E-2,4.006879628E-1
4.820435875E0,2.784100533E0,8.213060498E-1,5.819100738E-1
4.835441875E0,3.246032476E0,1.518020630E0,6.313679814E-1
4.850448875E0,3.415867329E0,1.984931946E0,8.677312732E-1
4.865454875E0,3.440259933E0,2.208500624E0,1.513037920E0
4.880461875E0,3.223123550E0,2.301524162E0,2.585898638E0
4.895467875E0,2.735333681E0,2.450488091E0,3.396510839E0
4.910474875E0,1.911538005E0,2.666851282E0,3.643242121E0
4.925480875E0,8.766695261E-1,2.520950794E0,3.473504066E0
4.940487875E0,-6.272453070E-2,2.088404894E0,3.164514065E0
4.955493875E0,-6.166847944E-1,1.644911170E0,3.179849863E0
4.970500875E0,-9.052249789E-1,1.416959047E0,3.516554356E0
4.985506875E0,-1.016066790E0,1.449067354E0,4.039707661E0
5.000513875E0,-1.083777905E0,1.661607862E0,4.509394646E0
5.015519875E0,-1.163583398E0,1.949272394E0,4.822588444E0
5.030526875E0,-1.250429273E0,2.326232910E0,4.974596024E0
5.045532875E0,-1.298085213E0,2.708127022E0,4.968357086E0
5.060539875E0,-1.301184297E0,2.752214670E0,4.758721352E0
5.075545875E0,-1.284075499E0,2.336376667E0,4.347152233E0
5.090552875E0,-1.267898917E0,1.689412236E0,3.748867512E0
5.105558875E0,-1.123977304E0,1.093496680E0,2.965818167E0
5.120565875E0,-7.731452584E-1,7.042651772E-1,1.969635487E0
5.135571875E0,-2.843571901E-1,6.117663383E-1,7.491308451E-1
5.150578875E0,1.545954049E-1,7.082356215E-1,-4.261621237E-1
5.165584875E0,4.186959565E-1,8.254650235E-1,-1.269162059E0
5.180591875E0,4.754459858E-1,7.633087635E-1,-1.791707754E0
5.195597875E0,2.886539996E-1,4.679400027E-1,-2.161642790E0
5.210604875E0,-1.190748289E-1,-1.225117967E-1,-2.526976347E0
5.225610875E0,-7.346661687E-1,-1.064066768E0,-3.034389019E0
5.240617875E0,-1.644932151E0,-1.877389789E0,-3.872718334E0
5.255623875E0,-2.896417618E0,-2.248209715E0,-5.049119949E0
5.270630875E0,-4.073574066E0,-1.984750748E0,-6.078264713E0
5.285636875E0,-4.490212917E0,-1.254080296E0,-6.384865761E0
5.300643875E0,-4.341338158E0,-5.696694851E-1,-6.012688637E0
5.315649875E0,-4.322498798E0,3.526864201E-2,-5.775172710E0
5.330656875E0,-4.648738384E0,3.408940732E-1,-5.720136642E0
5.345662875E0,-5.670605183E0,2.481918037E-1,-5.341638565E0
5.360669875E0,-6.821405411E0,1.045840010E-1,-4.943829060E0
5.375675875E0,-7.914783478E0,-1.497134417E-1,-4.653491497E0
5.390682875E0,-8.837344170E0,-5.233714581E-1,-3.892803669E0
5.405689875E0,-9.185093880E0,5.730060488E-2,-3.660321474E0
5.420695875E0,-9.249704361E0,6.618166566E-1,-3.422547817E0
5.435702875E0,-8.971245766E0,6.506195068E-1,-2.676410437E0
5.450708875E0,-8.372097969E0,2.983588874E-1,-1.790599823E0
5.465715875E0,-7.505630016E0,-2.947102785E-1,-9.373903871E-1
5.480721875E0,-6.589499474E0,-9.353784919E-1,-1.535332501E-1
5.495728875E0,-5.807219982E0,-1.280665636E0,4.448022246E-1
5.510734875E0,-5.349129677E0,-1.188792944E0,7.697419524E-1
5.525741875E0,-5.270483494E0,-7.888826728E-1,7.731906176E-1
5.540747875E0,-5.436938286E0,-4.811419845E-1,5.498024821E-1
5.555754667E0,-5.617708683E0,-4.733033478E-1,3.299919367E-1
5.570760667E0,-5.562534332E0,-8.201540112E-1,2.512667775E-1
5.585767667E0,-5.180270195E0,-1.268604398E0,3.485448658E-1
5.600773667E0,-4.497046947E0,-1.436620593E0,6.756526232E-1
5.615780667E0,-3.647255898E0,-1.247914076E0,1.147119284E0
5.630786667E0,-2.893668890E0,-8.435657620E-1,1.477422953E0
5.645793667E0,-2.415717363E0,-5.639723539E-1,1.665852189E0
5.660799667E0,-2.145370722E0,-6.775349975E-1,1.531661272E0
5.675806667E0,-1.570109606E0,-6.212537885E-1,9.025389552E-1
5.690812667E0,-1.730231881E0,-1.944585443E-1,1.413606256E-1
5.705819667E0,-2.009653091E0,2.860655263E-2,-4.927648604E-1
5.720825667E0,-2.345967054E0,6.938449740E-1,-7.134806514E-1
5.735832667E0,-3.198931694E0,1.151410460E0,-5.947610140E-1
5.750838667E0,-4.488589764E0,1.122181654E0,-4.696925879E-1
5.765845667E0,-5.343645573E0,8.311016560E-1,-4.540388286E-1
5.780851667E0,-5.770187855E0,1.771687269E-1,-8.238674402E-1
5.795858667E0,-6.053986549E0,-4.319067895E-1,-1.352745414E0
5.810864667E0,-6.158164978E0,-4.526757002E-1,-1.950138211E0
5.825871667E0,-5.727563858E0,-2.458938211E-1,-2.759676456E0
5.840877667E0,-4.424086571E0,-6.414406300E-1,-3.471426010E0
5.855884667E0,-2.348877192E0,-1.569081068E0,-3.361079931E0
5.870890667E0,-4.404059649E-1,-2.072528362E0,-2.470671892E0
5.885897667E0,6.719062924E-1,-1.771594524E0,-1.521315217E0
5.900904667E0,9.469000697E-1,-1.270671844E0,-9.194835424E-1
5.915910667E0,2.146385014E-1,-7.561998963E-1,-8.206614852E-1
5.930917667E0,-1.070914865E0,-6.156925559E-1,-9.161299467E-1
5.945923667E0,-2.343256474E0,-6.893903017E-1,-9.538799524E-1
5.960930667E0,-3.336449385E0,-8.135091066E-1,-8.996895552E-1
