"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.957587898E2,4.250320435E0,-1.606330872E1,-5.739685059E1
1.957737968E2,3.567047119E0,-1.574925232E1,-5.734283447E1
1.957888038E2,2.111835480E0,-1.494281006E1,-5.787939453E1
1.958038108E2,1.410732269E0,-1.461805725E1,-5.795861816E1
1.958188188E2,1.722946167E-1,-1.433210754E1,-5.829547119E1
1.958338258E2,-4.857063293E-1,-1.433296204E1,-5.818835449E1
1.958488328E2,-1.761489868E0,-1.433824158E1,-5.808758545E1
1.958638398E2,-2.249568939E0,-1.423377991E1,-5.807800293E1
1.958788468E2,-2.557403564E0,-1.409068298E1,-5.818518066E1
1.958938538E2,-2.906982422E0,-1.418070984E1,-5.799121094E1
1.959088608E2,-2.955833435E0,-1.419801331E1,-5.808459473E1
1.959238678E2,-3.104656219E0,-1.467797852E1,-5.804779053E1
1.959388748E2,-3.084056854E0,-1.487983704E1,-5.812304688E1
1.959538818E2,-3.302810669E0,-1.553828430E1,-5.794982910E1
1.959688888E2,-3.676033020E0,-1.602793884E1,-5.777435303E1
1.959838958E2,-4.511955261E0,-1.679106140E1,-5.733404541E1
1.959989028E2,-5.032604218E0,-1.701916504E1,-5.732635498E1
1.960139098E2,-6.055847168E0,-1.722058105E1,-5.739239502E1
1.960289168E2,-6.603019714E0,-1.723934937E1,-5.719915771E1
1.960439238E2,-7.056980133E0,-1.698020935E1,-5.744183350E1
1.960589308E2,-6.954685211E0,-1.675637817E1,-5.745892334E1
1.960739378E2,-6.994644165E0,-1.659460449E1,-5.764886475E1
1.960889448E2,-6.944320679E0,-1.652110291E1,-5.771093750E1
1.961039528E2,-6.571071625E0,-1.657879639E1,-5.744659424E1
1.961189598E2,-6.584560394E0,-1.651318359E1,-5.778253174E1
1.961339668E2,-6.298267365E0,-1.612312317E1,-5.813397217E1
1.961489738E2,-6.265468597E0,-1.599655151E1,-5.829077148E1
1.961639808E2,-6.353832245E0,-1.574588013E1,-5.832818604E1
1.961789878E2,-6.814552307E0,-1.538722229E1,-5.852331543E1
1.961939948E2,-7.037506104E0,-1.527621460E1,-5.861181641E1
1.962090018E2,-7.508396149E0,-1.523088074E1,-5.863372803E1
1.962240088E2,-7.669536591E0,-1.515670776E1,-5.858612061E1
1.962390158E2,-7.770282745E0,-1.558575439E1,-5.852185059E1
1.962540228E2,-7.727436066E0,-1.597496033E1,-5.856304932E1
1.962690298E2,-7.463649750E0,-1.638357544E1,-5.858081055E1
1.962840368E2,-7.415260315E0,-1.665138245E1,-5.853289795E1
1.962990469E2,-7.032035828E0,-1.710717773E1,-5.829736328E1
1.963140539E2,-6.922290802E0,-1.745062256E1,-5.820629883E1
1.963290609E2,-7.115825653E0,-1.769276428E1,-5.813269043E1
1.963440679E2,-7.218307495E0,-1.773828125E1,-5.803002930E1
1.963590749E2,-7.492279053E0,-1.733908081E1,-5.841644287E1
