"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.917694708E0,2.036028355E-1,2.670749426E-1,3.793836385E-2
4.947590708E0,2.347213030E-1,2.609081864E-1,5.612623692E-2
4.977485708E0,2.449225634E-1,2.615869045E-1,6.011401117E-2
5.007381708E0,2.319894731E-1,2.991863787E-1,6.398279220E-2
5.037276708E0,2.205185592E-1,2.668454349E-1,6.269899011E-2
5.067171708E0,2.076364458E-1,2.167962492E-1,2.879071049E-2
5.097067708E0,1.468896568E-1,2.053721100E-1,-7.791910321E-6
5.126962708E0,1.305785775E-1,1.286440939E-1,-7.176226005E-3
5.156858708E0,9.490716457E-2,7.107993960E-2,2.041201107E-3
5.186753708E0,9.098184854E-2,2.542396635E-2,7.703955285E-3
5.216648708E0,6.953337789E-2,-1.824689470E-2,8.776291274E-3
5.246544708E0,7.417895645E-2,-5.450521782E-2,5.542764906E-3
5.276439708E0,7.230790704E-2,-6.470548362E-2,9.773698635E-3
5.306334708E0,7.521253079E-2,-2.591618150E-2,2.626641840E-2
5.336230708E0,9.045939147E-2,3.463211656E-2,5.359125137E-2
5.366125708E0,1.113331467E-1,3.929609805E-2,6.235178933E-2
5.396020708E0,1.113045737E-1,2.004883438E-2,5.087656900E-2
5.425916708E0,9.553576261E-2,-7.646379992E-3,3.000800125E-2
5.455811708E0,7.383602858E-2,-3.856296092E-2,2.348271944E-2
5.485707708E0,5.272409320E-2,-5.485244840E-2,3.088071384E-2
5.515602708E0,4.115490988E-2,-1.628007181E-2,3.191954643E-2
5.545497708E0,3.573284671E-2,4.326520860E-2,3.355377167E-2
5.575393708E0,4.008964449E-2,1.009608060E-1,3.478351235E-2
5.605288708E0,5.609297007E-2,1.377234161E-1,3.010395914E-2
5.635183708E0,4.171318561E-2,1.727911085E-1,3.469981253E-2
5.665079708E0,1.941080950E-2,1.774010360E-1,4.857248440E-2
5.694974708E0,1.529667992E-2,1.414560378E-1,4.908095673E-2
