"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.628818480E2,5.233490239E1,4.863909222E0,4.663760245E0,NaN,NaN,3.500000000E1,1.637401390E1
2.688919650E2,5.233491296E1,4.863905990E0,4.668132484E0,NaN,NaN,3.500000000E1,1.945113945E1
2.693761120E2,5.233491546E1,4.863905228E0,4.670018733E0,NaN,NaN,3.500000000E1,1.677391052E1
2.709950620E2,5.233490328E1,4.863908950E0,4.671268880E0,NaN,NaN,3.500000000E1,1.642067146E1
2.770050870E2,5.233490476E1,4.863908500E0,4.635249019E0,NaN,NaN,3.500000000E1,1.946428490E1
2.770175750E2,5.233490516E1,4.863908379E0,4.620550513E0,NaN,NaN,3.500000000E1,1.634069061E1
2.775750980E2,5.233490633E1,4.863908021E0,4.639928460E0,NaN,NaN,3.500000000E1,1.505042076E1
2.791791400E2,5.233490869E1,4.863907297E0,4.655354142E0,NaN,NaN,3.500000000E1,1.552484417E1
2.851856630E2,5.233491820E1,4.863904393E0,4.659153223E0,NaN,NaN,3.500000000E1,1.920950508E1
2.856116660E2,5.233490845E1,4.863907373E0,4.666139245E0,NaN,NaN,3.500000000E1,1.658703804E1
2.871351370E2,5.233490425E1,4.863908654E0,4.670782506E0,NaN,NaN,3.500000000E1,1.623341560E1
2.931449860E2,5.233491047E1,4.863906750E0,4.641719341E0,NaN,NaN,3.500000000E1,1.941124153E1
2.935932660E2,5.233491233E1,4.863906181E0,4.629180908E0,NaN,NaN,3.500000000E1,1.671949387E1
2.949783260E2,5.233491462E1,4.863905497E0,4.621103704E0,NaN,NaN,3.500000000E1,1.616453171E1
3.009884750E2,5.233490717E1,4.863907765E0,4.601617515E0,NaN,NaN,3.500000000E1,1.939194298E1
3.016544610E2,5.233490518E1,4.863908373E0,4.584068179E0,NaN,NaN,3.500000000E1,1.690399361E1
3.030434110E2,5.233490597E1,4.863908129E0,4.572980106E0,NaN,NaN,3.500000000E1,1.626423645E1
3.090520610E2,5.233491240E1,4.863906165E0,4.594304949E0,NaN,NaN,3.500000000E1,1.941928673E1
3.095884520E2,5.233491569E1,4.863905160E0,4.599419445E0,NaN,NaN,3.500000000E1,1.680348969E1
3.110005280E2,5.233490463E1,4.863908541E0,4.615351379E0,NaN,NaN,3.500000000E1,1.623492622E1
3.170107530E2,5.233490381E1,4.863908787E0,4.660722673E0,NaN,NaN,3.500000000E1,1.941187668E1
3.174089041E2,5.233490544E1,4.863908292E0,4.652246356E0,NaN,NaN,3.500000000E1,1.667407417E1
3.190006660E2,5.233490848E1,4.863907362E0,4.646614134E0,NaN,NaN,3.500000000E1,1.634432220E1
3.250106690E2,5.233491764E1,4.863904564E0,4.548066169E0,NaN,NaN,3.500000000E1,1.944268036E1
3.254100240E2,5.233492038E1,4.863903726E0,4.528025299E0,NaN,NaN,3.500000000E1,1.669229126E1
3.268410270E2,5.233490834E1,4.863907404E0,4.549092114E0,NaN,NaN,3.500000000E1,1.619609642E1
3.328467571E2,5.233490814E1,4.863907465E0,4.622103989E0,NaN,NaN,3.500000000E1,1.939839554E1
3.332917020E2,5.233490888E1,4.863907239E0,4.657006323E0,NaN,NaN,3.500000000E1,1.670936775E1
3.346819301E2,5.233491147E1,4.863906448E0,4.679538786E0,NaN,NaN,3.500000000E1,1.616441154E1
