"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.080785213E1,1.812365870E-1,8.982024908E-2,9.476640880E-2
8.083780513E1,1.708706249E-1,-3.715028465E-1,-1.770151714E-1
8.086775813E1,3.217834236E-1,-1.199433500E-1,2.527751327E-3
8.089771212E1,3.237579187E-1,1.595143819E-1,6.269143425E-2
8.092766513E1,1.802805125E-1,4.843424141E-2,-6.171326816E-2
8.095761813E1,-2.949141886E-2,-1.351782703E-1,-6.835504733E-2
8.098757113E1,-2.513188471E-1,-3.484309030E-1,4.540538371E-2
8.101752413E1,1.397254490E-1,-2.730170238E-1,2.559624499E-1
8.104747712E1,-1.141402881E0,7.830965424E-1,1.063822535E0
8.107743113E1,-4.771474153E-3,-9.029375660E-1,-1.582859403E0
8.110738413E1,5.481841784E-1,-2.654326004E-1,-2.633965999E-1
8.113733713E1,-7.557116926E-1,3.651135939E-1,1.623880545E0
8.116729013E1,-6.405124810E-1,8.417604876E-1,1.244825435E0
8.119724312E1,3.088389672E-3,4.633392155E-2,-2.531516933E-1
8.122719613E1,1.085539606E-1,9.914188027E-2,-2.158762783E-1
8.125715012E1,1.597365395E-1,3.748345900E-1,8.284855539E-1
8.128710313E1,4.646826499E-1,3.383812934E-1,2.315894644E-1
8.131705613E1,1.308977723E0,-4.476026040E-1,-3.831370880E-1
8.134700913E1,1.567316627E0,-7.599994558E-1,-4.767801370E-1
8.137696213E1,1.006141872E0,-1.076203430E-1,-5.894952321E-1
8.140691512E1,5.541567803E-1,1.261413985E-1,-7.112494648E-1
8.143686913E1,1.767047574E-1,-3.070501578E-1,-5.858799352E-1
8.146682213E1,3.441861168E-2,1.343046963E-1,-4.716966408E-1
8.149677513E1,1.392148957E-1,2.386090833E-1,-4.021166749E-3
8.152672813E1,-9.991627090E-2,4.752207577E-2,4.478652171E-1
8.155668112E1,-3.135885143E-1,3.452874398E-1,3.503920591E-1
8.158663413E1,-7.763257590E-1,-5.756817698E-2,2.723912986E-1
8.161658712E1,-7.635288352E-1,-7.085451275E-1,-2.027462824E-1
8.164654113E1,-4.320383392E-1,-2.313140970E-1,-5.437243974E-1
8.167649413E1,2.501613542E-1,7.911335403E-1,-6.229015446E-1
8.170644712E1,3.175633053E-1,1.608662581E-1,-3.483619058E-1
8.173640013E1,1.304622716E-1,-3.555446255E-1,-2.606068933E-1
8.176635312E1,-2.152922876E-1,-4.404964828E-1,-2.319572177E-1
8.179630637E1,-5.783648378E-1,1.252122760E-2,-7.488436262E-1
8.182626038E1,-9.161187250E-1,1.868606400E-1,-1.285170638E0
8.185621337E1,-1.007917306E0,-9.156564295E-2,-1.398901321E0
8.188616638E1,-7.328282487E-1,-7.659560144E-2,-1.592731842E0
8.191611938E1,1.572094826E-1,-1.668549764E-1,-1.709973194E0
8.194607238E1,6.150123350E-1,-3.972364426E-1,-1.657488002E0
8.197602538E1,7.476232392E-1,-3.164150584E-1,-1.627120487E0
8.200597937E1,7.881540915E-1,-3.386572820E-1,-1.363107006E0
8.203593238E1,7.436627007E-1,-4.453537649E-1,-1.034718019E0
8.206588538E1,7.623443355E-1,-4.893499696E-1,-4.781361794E-1
8.209583838E1,-5.705988584E-1,-1.658605404E0,8.333510220E-2
8.212579138E1,-1.082402575E0,-3.506858817E0,8.472942924E-1
8.215574437E1,-6.136712761E-1,-3.880906371E0,1.309489793E0
8.218569738E1,3.388268878E-1,-5.411703336E-1,2.945137640E-1
8.221565138E1,1.903348509E0,4.233270112E0,-1.551746954E0
8.224560438E1,2.243542293E0,4.914492955E0,-8.447352585E-1
8.227555738E1,2.274739235E0,5.007525664E0,-9.420529537E-1
8.230551037E1,2.074516246E0,3.395695061E0,-1.158895777E0
8.233546338E1,1.720558408E0,9.326811826E-1,-1.020312380E0
8.236541637E1,1.115951778E0,-8.829055899E-1,-1.043194728E0
8.239537038E1,4.456799299E-1,-2.525277370E0,-1.107786507E0
8.242532338E1,-2.426265955E-1,-3.694472578E0,-1.102989598E0
8.245527638E1,-1.398459564E0,-3.583319932E0,-3.084475692E-1
8.248522938E1,-2.914718012E0,-2.483733487E0,2.778702128E-1
8.251518237E1,-2.516730202E0,8.460195994E-1,1.436778707E0
8.254513538E1,-1.192911661E0,3.073987103E0,-1.945370109E-1
8.257508938E1,1.159570911E0,4.077924210E-1,2.224738379E0
8.260504238E1,1.026940272E0,-1.530099392E-1,1.762208126E0
8.263499538E1,-6.037023582E-1,3.486864263E-1,-3.632206310E-1
8.266494837E1,-3.174304274E0,3.252642930E0,-2.458777571E0
8.269490138E1,-1.883505837E0,2.272312202E0,-2.904155309E0
8.272485438E1,-2.544875629E-1,1.997294846E0,-1.631550922E0
8.275480838E1,1.178026112E-1,9.486201078E-1,-1.307037470E0
8.278476138E1,-2.442778492E-1,-6.736436820E-1,-1.422895809E-1
8.281471363E1,-5.445162566E-1,-1.503326161E0,-8.062631377E-1
8.284466663E1,-7.258256963E-1,-2.127463807E0,-1.182646143E0
8.287461963E1,-7.721181026E-1,-2.461427529E0,-1.488215786E0
8.290457262E1,-5.798793763E-1,-2.335793084E0,-1.936693718E0
8.293452663E1,2.966894033E-1,-2.301382220E0,-1.423857822E0
8.296447962E1,8.642558225E-1,-4.456929034E-1,1.745054734E-1
8.299443263E1,3.060837885E0,1.855912095E0,3.082119995E0
8.302438563E1,-7.944407985E-1,3.756789864E0,1.527597149E-1
8.305433863E1,-1.184022724E0,1.185794284E0,-6.297692455E-2
8.308429163E1,-1.076219436E0,-6.771485031E-1,1.210177247E0
8.311424462E1,-9.805249283E-1,-1.319372756E0,2.719852241E0
8.314419863E1,1.651663736E-1,-1.678274853E0,4.157805362E0
8.317415163E1,1.266551495E0,3.426216942E-1,2.008507175E0
8.320410463E1,2.261149575E0,2.920998214E0,3.102721198E-1
8.323405763E1,1.796025790E0,2.586997070E0,-3.540641105E-1
8.326401062E1,1.154778460E0,1.182519844E0,2.729084118E-1
8.329396363E1,5.856001094E-1,3.209343714E-1,2.600091617E-1
8.332391763E1,4.029258565E-1,-1.072805028E0,5.457757469E-1
8.335387063E1,4.667591058E-1,-1.864130942E0,-3.099889684E-1
8.338382363E1,3.703881114E-1,-2.695847667E0,3.622162255E-1
8.341377662E1,-1.280015440E0,-1.218132895E0,1.088369147E0
8.344372963E1,-4.256509870E0,3.277511723E0,1.017112784E0
8.347368262E1,-2.258801187E0,2.732673431E0,4.616552174E-1
8.350363663E1,1.425359680E0,-9.460888481E-1,-8.482531627E-1
8.353358963E1,3.034862214E0,-1.872659690E0,-1.754889750E-1
8.356354263E1,2.542915203E0,-1.896238587E0,8.788142931E-1
8.359349563E1,2.619972333E-1,-6.718830854E-1,8.797019005E-1
8.362344862E1,-1.058356704E0,1.060936934E0,-4.957725513E-1
8.365340163E1,-2.409353250E-1,1.228410546E0,-1.087497911E0
