"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.171221667E0,-1.679676026E-2,-5.422468111E-2,-4.907334689E-3
8.201174667E0,-1.262404304E-2,-6.003825739E-2,-4.032742232E-3
8.231128667E0,-1.430969220E-2,-5.728520826E-2,-6.583562121E-3
8.261081667E0,-2.368902043E-2,-4.432544485E-2,-1.018492132E-2
8.291035667E0,-3.774670511E-2,-2.384803072E-2,-1.420015842E-2
8.320988667E0,-4.770621285E-2,-1.022467203E-2,-1.781886630E-2
8.350942667E0,-5.666736513E-2,4.340155050E-3,-2.065409720E-2
8.380896667E0,-6.211505830E-2,2.590393461E-2,-3.114826418E-2
8.410849667E0,-5.834037066E-2,4.017491266E-2,-3.197731823E-2
8.440803667E0,-5.013747141E-2,3.788291663E-2,-2.291272581E-2
8.470756667E0,-2.360899560E-2,3.582652286E-2,-8.150847629E-3
8.500710667E0,-2.099650912E-3,2.532277070E-2,2.317544073E-3
8.530663667E0,1.565105841E-2,1.109721046E-2,5.497002276E-4
8.560617667E0,2.621766925E-2,-1.649194956E-2,2.057865262E-3
8.590571667E0,2.871846221E-2,-4.045210406E-2,6.612675264E-3
8.620524667E0,2.300796099E-2,-6.104419753E-2,1.272325963E-2
8.650478667E0,2.512292750E-2,-6.619662046E-2,7.498708554E-3
8.680431667E0,2.994718403E-2,-6.852237135E-2,9.525866248E-3
8.710385667E0,3.126693889E-2,-5.178926140E-2,6.543155760E-3
8.740338250E0,2.797446586E-2,-3.234785795E-2,8.718700148E-3
8.770292250E0,2.548228018E-2,-2.157350816E-2,6.905087270E-3
8.800245250E0,2.898040600E-2,-1.114967000E-2,8.446285501E-3
8.830199250E0,4.314375296E-2,7.623217534E-4,1.255177427E-2
8.860153250E0,4.252269492E-2,4.657788202E-3,1.354274433E-2
8.890106250E0,2.692163922E-2,6.526467390E-3,1.094588730E-2
8.920060250E0,1.264203712E-2,6.870548241E-3,6.372707896E-3
8.950013250E0,1.435932051E-2,2.744880971E-3,4.711566726E-4
8.979967250E0,1.156044286E-2,-6.807487458E-3,1.618426759E-3
9.009920250E0,1.481268182E-2,-1.640805975E-2,6.865137257E-3
9.039874250E0,2.266546153E-2,-3.379428387E-2,8.762899786E-3
9.069828250E0,1.886708476E-2,-4.212067649E-2,1.009447780E-2
9.099781250E0,8.854324929E-3,-5.145415664E-2,5.422204267E-3
9.129735250E0,1.916650217E-5,-5.999245495E-2,4.109310918E-3
9.159688250E0,-3.028100356E-3,-4.659365863E-2,3.720210632E-3
9.189642250E0,-8.672277443E-3,-2.362081781E-2,-2.099920996E-3
9.219595250E0,-8.179537021E-3,-2.518119290E-3,-2.181626391E-3
9.249549250E0,1.455688849E-3,2.368128113E-2,-1.397056272E-3
9.279502250E0,1.031318028E-2,6.365910172E-2,-1.758441795E-3
9.309456250E0,1.822323538E-2,1.116354540E-1,-6.522069685E-3
9.339410250E0,6.992152426E-3,1.251507252E-1,-2.273459546E-2
9.369363250E0,-2.577014640E-2,1.148738787E-1,-2.793734334E-2
9.399317250E0,-4.685634375E-2,5.759723112E-2,-3.280473407E-3
9.429270250E0,-2.360383421E-2,-1.130970288E-2,2.237074077E-4
9.459224250E0,-1.223145891E-2,-1.253709570E-2,-1.085872389E-2
9.489177250E0,5.178264109E-4,-1.873050071E-2,-2.299105190E-2
9.519131250E0,-1.441353466E-3,-5.072831735E-2,-6.694669835E-3
9.549084250E0,4.141680431E-3,-4.963091388E-2,8.184974082E-3
9.579038250E0,-3.312394489E-3,-2.535433136E-2,7.327391766E-3
9.608991250E0,7.598644122E-3,-3.256062418E-2,-4.381424282E-3
9.638945250E0,1.162729412E-2,-4.337088764E-2,6.593734957E-3
9.668899250E0,1.176295057E-2,-3.845855966E-2,1.617523283E-2
9.698852250E0,2.104280889E-2,-2.789763361E-2,1.198078133E-2
9.728806792E0,1.764152758E-2,-2.375768498E-2,5.813665688E-3
9.758759792E0,1.660883799E-2,-2.851964347E-2,9.283239022E-3
9.788713792E0,2.650637925E-2,-1.117199846E-2,4.290091339E-3
9.818666792E0,7.593046874E-3,5.991091486E-3,1.522546867E-3
9.848620792E0,-1.322499290E-2,9.875781834E-3,1.337390859E-2
9.878573792E0,1.198889315E-2,1.785484329E-2,1.370697934E-2
9.908527792E0,2.520775981E-2,2.461794391E-2,-1.143086422E-2
9.938480792E0,2.989517525E-3,2.900121361E-2,-8.055264130E-3
9.968434792E0,-1.233394258E-2,1.965177990E-2,1.435523154E-5
9.998388792E0,-1.441963483E-2,8.334863931E-3,7.369991392E-3
1.002834179E1,-7.182946894E-3,9.240704589E-3,1.377098379E-3
1.005829579E1,-1.790771377E-3,1.293946244E-2,-4.673842341E-3
1.008824879E1,5.570931360E-3,6.118681282E-3,-4.006481729E-3
1.011820279E1,3.144705901E-3,7.745832205E-3,2.725715749E-3
1.014815579E1,5.920411553E-3,1.925408468E-2,8.021492977E-4
1.017810979E1,-1.580534969E-3,8.011288941E-3,-4.818764515E-3
1.020806279E1,-9.434570558E-3,-1.127778552E-2,-9.438513778E-3
1.023801679E1,-6.563932635E-3,-2.532614022E-2,-6.490693428E-3
1.026796979E1,2.075932687E-3,-4.427320510E-2,-4.141435958E-3
1.029792379E1,4.776232410E-3,-5.082916841E-2,2.040512627E-3
1.032787679E1,5.947522819E-3,-5.140370876E-2,1.302749850E-3
1.035783079E1,-3.557286691E-3,-5.239271745E-2,1.341168536E-4
1.038778379E1,-1.175314886E-3,-4.448867217E-2,1.885569654E-4
1.041773779E1,6.469555665E-3,-2.662019618E-2,-5.388368852E-3
1.044769179E1,1.120155118E-2,-7.343724370E-3,-4.117777571E-3
1.047764479E1,4.110202659E-3,1.147065591E-2,-7.622281555E-5
1.050759879E1,-2.054696437E-3,2.569073997E-2,1.292712986E-3
1.053755179E1,1.020738855E-3,3.483372182E-2,-4.399823491E-3
1.056750579E1,-2.912392840E-3,3.985322639E-2,-9.162623435E-3
1.059745879E1,-5.309941247E-3,3.187724948E-2,-8.918959647E-3
1.062741279E1,-5.549562629E-3,2.748198248E-2,-3.767825663E-3
1.065736579E1,-3.495982382E-3,2.155147493E-2,-5.521014333E-3
1.068731979E1,-7.234447985E-4,2.005840465E-2,-8.061688393E-3
1.071727279E1,-4.617418163E-3,1.868567243E-2,-1.294781640E-2
1.074722717E1,-5.743429530E-3,1.793869026E-2,-1.087395847E-2
1.077718017E1,-6.429454312E-3,1.641210541E-2,-8.779392578E-3
1.080713417E1,-6.035849918E-3,1.218925044E-2,-1.389210857E-2
1.083708717E1,-5.176969804E-3,1.454416383E-2,-9.130396880E-3
1.086704117E1,-7.658236660E-3,7.081986405E-3,-9.190318175E-3
1.089699417E1,-1.007343642E-2,-1.494963537E-3,-9.555748664E-3
1.092694817E1,-1.497450052E-3,-3.545516729E-2,-1.445939578E-2
1.095690117E1,9.355935268E-3,-8.483983576E-2,-4.228399135E-3
1.098685517E1,2.521921694E-2,-1.337752193E-1,6.135600619E-3
1.101680917E1,7.307977229E-2,-1.493797600E-1,2.263893932E-2
1.104676217E1,1.570615768E-1,-1.904494017E-1,8.176431805E-2
1.107671617E1,2.218215764E-1,-2.815582454E-1,1.283528507E-1
1.110666917E1,2.726069093E-1,-2.849622667E-1,1.449116021E-1
1.113662317E1,3.596004844E-1,-1.569695026E-1,2.220769525E-1
1.116657617E1,4.540467560E-1,-1.289901137E-1,3.710917234E-1
1.119653017E1,5.909121037E-1,-2.188493460E-1,4.166227579E-1
1.122648317E1,8.682676554E-1,-3.730507195E-1,2.027482390E-1
1.125643717E1,1.341955781E0,-4.290360808E-1,-1.211451143E-1
1.128639017E1,1.437474012E0,-2.522713840E-1,-2.667692006E-1
1.131634417E1,8.866545558E-1,-1.266616285E-1,1.291390210E-1
1.134629717E1,5.434269309E-1,-7.012353539E-1,6.645627618E-1
1.137625117E1,-4.364606142E-1,-1.392963171E0,6.789515615E-1
1.140620417E1,-4.817216396E-1,-1.391669393E0,2.587060630E-1
1.143615817E1,-2.135463208E-1,-1.107141972E0,-3.276412189E-2
