"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.311374500E0,5.962432861E0,4.108073425E1,4.268600464E0
4.326391500E0,5.910610199E0,4.109236908E1,4.124031067E0
4.341407500E0,5.910739899E0,4.113815308E1,3.533714294E0
4.356424500E0,6.089477539E0,4.088314056E1,2.540878296E0
4.371441500E0,6.006187439E0,4.090727234E1,2.327774048E0
4.386458500E0,5.893943787E0,4.065809631E1,1.538070679E0
4.401474500E0,5.868404388E0,4.066506958E1,1.188629150E0
4.416491500E0,5.651493073E0,4.059467316E1,4.946746826E-1
4.431508500E0,5.500335693E0,4.042179108E1,-1.756362915E-1
4.446525500E0,5.546783447E0,4.038022995E1,-4.045867920E-1
4.461541500E0,5.578468323E0,4.043109131E1,-5.868911743E-1
4.476558500E0,5.438861847E0,4.049022675E1,-1.053619385E0
4.491575500E0,5.315223694E0,4.049053574E1,-1.615074158E0
4.506591500E0,4.799240112E0,4.059722900E1,-1.594146729E0
4.521608500E0,4.626209259E0,4.059495544E1,-1.552719116E0
4.536625500E0,4.270774841E0,4.070613098E1,-1.312286377E0
4.551642500E0,4.140102386E0,4.089691162E1,-1.346191406E0
4.566658500E0,3.962924957E0,4.113265991E1,-9.832687378E-1
4.581675500E0,3.787086487E0,4.133760071E1,-1.124267578E-1
4.596692500E0,3.752159119E0,4.146524048E1,2.503128052E-1
4.611709500E0,3.699260712E0,4.172352982E1,9.327621460E-1
4.626725500E0,3.733493805E0,4.189334488E1,1.320022583E0
4.641742500E0,3.775100708E0,4.220800018E1,2.172302246E0
4.656759500E0,3.710628510E0,4.235794830E1,2.723167419E0
4.671775500E0,3.926052094E0,4.255316162E1,3.320487976E0
4.686792500E0,3.873622894E0,4.272071075E1,3.463943481E0
4.701809500E0,3.381126404E0,4.254433441E1,2.988319397E0
4.716826500E0,3.163780212E0,4.245516586E1,2.656372070E0
4.731842500E0,3.041488647E0,4.250754547E1,1.529747009E0
4.746859500E0,3.208892822E0,4.221463013E1,1.112716675E0
4.761876500E0,3.218322754E0,4.223093796E1,7.083129883E-1
4.776893500E0,3.325828552E0,4.244974518E1,-1.650695801E-1
4.791909500E0,3.299427032E0,4.250824738E1,-5.752410889E-1
4.806926500E0,3.547092438E0,4.253555298E1,-1.119331360E0
4.821943500E0,3.666988373E0,4.238182068E1,-1.193229675E0
4.836960500E0,3.755882263E0,4.257016754E1,-9.065704346E-1
4.851976500E0,3.734008789E0,4.255342865E1,-7.489776611E-1
4.866993500E0,3.729751587E0,4.234258652E1,-8.402786255E-1
4.882010500E0,3.671108246E0,4.244308090E1,-1.069168091E0
4.897026500E0,4.023303986E0,4.209603119E1,-2.133773804E0
4.912043500E0,4.199230194E0,4.179380417E1,-2.898857117E0
4.927060500E0,4.746601105E0,4.130443192E1,-4.000274658E0
4.942077500E0,4.732196808E0,4.124351501E1,-4.842376709E0
4.957093500E0,4.785308838E0,4.118365097E1,-5.329467773E0
4.972110500E0,5.140476227E0,4.115947723E1,-5.546020508E0
