"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.839736167E0,-1.591248363E-1,2.881062329E-1,2.175260484E-1
2.854753167E0,-3.129301369E-1,4.692114890E-1,2.672124803E-1
2.869770167E0,-4.844417572E-1,7.702122331E-1,2.661240697E-1
2.884786167E0,-6.586655974E-1,8.858640790E-1,3.446422219E-1
2.899803167E0,-5.844060183E-1,8.201034665E-1,5.624315143E-1
2.914820167E0,-2.843195796E-1,7.908909023E-2,8.101925254E-1
2.929836167E0,4.606567696E-2,-7.117636204E-1,1.177864909E0
2.944853167E0,1.186276749E-1,-1.085581779E0,1.565717220E0
2.959870167E0,1.611330658E-1,-1.518974781E0,1.893270016E0
2.974887167E0,4.657627344E-1,-2.004900694E0,2.093346357E0
2.989903167E0,6.474745274E-1,-2.085593700E0,2.153404713E0
3.004920167E0,1.761342436E-1,-1.510165930E0,1.992415190E0
3.019937167E0,-4.814910293E-1,-9.112993479E-1,1.841027856E0
3.034953167E0,-6.150052547E-1,-1.042677283E0,1.840411901E0
3.049970167E0,-3.419770300E-1,-1.542352200E0,1.803632021E0
3.064987167E0,-1.536294818E-3,-1.945674539E0,1.848894954E0
3.080003167E0,1.376756579E-1,-2.187592030E0,2.117135286E0
3.095020167E0,1.630822569E-1,-2.595597506E0,2.408498049E0
3.110037167E0,1.961915344E-1,-3.040845633E0,2.558393002E0
3.125054167E0,2.728907764E-1,-3.060900450E0,2.638463259E0
3.140070167E0,3.216154277E-1,-2.994426489E0,2.483134747E0
3.155087167E0,2.121361643E-1,-2.481978655E0,1.970221400E0
3.170104125E0,2.016502917E-1,-2.050945520E0,1.002341270E0
3.185120125E0,4.849082232E-2,-1.602980494E0,6.485270858E-1
3.200137125E0,-2.831105292E-1,-1.215184093E0,8.205720782E-1
3.215154125E0,-4.815235734E-1,-1.262711525E0,1.262346029E0
3.230170125E0,-6.802765131E-1,-2.014141560E0,1.886070490E0
3.245187125E0,-1.821272016E0,-3.574384928E0,3.848130226E0
3.260204125E0,-1.161706090E0,-5.028928280E0,3.929128647E0
3.275221125E0,4.924676716E-1,-5.650898933E0,3.053015232E0
3.290237125E0,2.007468224E0,-4.140367031E0,1.906700850E0
3.305254125E0,1.032644749E0,-2.625020504E0,1.284883022E0
3.320271125E0,-8.905119896E-1,-1.131744981E0,1.664280653E0
3.335287125E0,-2.185663939E0,1.500550956E-1,1.913735271E0
3.350304125E0,-2.935744762E0,3.797959685E-1,2.116736650E0
3.365321125E0,-3.161489010E0,-6.951212883E-2,2.142915249E0
3.380338125E0,-2.966033220E0,-7.492815852E-1,1.926779985E0
3.395354125E0,-2.435124159E0,-1.325166941E0,1.668030143E0
3.410371125E0,-1.641330957E0,-1.515446544E0,1.331355691E0
