"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.905759042E0,-2.108026123E1,4.331256866E1,-1.152198792E0
3.920790042E0,-2.108666992E1,4.313052750E1,-1.024520874E0
3.935822042E0,-2.104992676E1,4.302185440E1,-8.691253662E-1
3.950853042E0,-2.110894775E1,4.321067810E1,-8.090820312E-1
3.965884042E0,-2.110815430E1,4.307917786E1,-4.268951416E-1
3.980915417E0,-2.131536865E1,4.315865707E1,-3.040618896E-1
3.995946417E0,-2.138018799E1,4.318716049E1,3.041839600E-2
4.010977417E0,-2.148626709E1,4.296097183E1,5.639190674E-1
4.026009417E0,-2.180786133E1,4.303381348E1,1.300834656E0
4.041040417E0,-2.176831055E1,4.290756989E1,1.662132263E0
4.056071417E0,-2.195410156E1,4.272265625E1,2.221046448E0
4.071102417E0,-2.191949463E1,4.279767990E1,2.455261230E0
4.086133417E0,-2.187347412E1,4.267236710E1,2.900772095E0
4.101164417E0,-2.175335693E1,4.254418945E1,2.966949463E0
4.116195417E0,-2.159594727E1,4.265792084E1,3.642585754E0
4.131227417E0,-2.141479492E1,4.264887619E1,3.893348694E0
4.146258417E0,-2.148657227E1,4.278681946E1,4.365692139E0
4.161289417E0,-2.154821777E1,4.264958191E1,4.496742249E0
4.176320417E0,-2.169458008E1,4.257031250E1,4.621368408E0
4.191351417E0,-2.153466797E1,4.267257309E1,4.904129028E0
4.206382417E0,-2.154864502E1,4.276577759E1,4.995384216E0
4.221414417E0,-2.157312012E1,4.272861481E1,5.017227173E0
4.236445417E0,-2.143914795E1,4.281678772E1,4.863273621E0
4.251476417E0,-2.143609619E1,4.272657013E1,5.070373535E0
4.266507417E0,-2.134576416E1,4.265664673E1,5.232849121E0
4.281538417E0,-2.148327637E1,4.285389709E1,5.331413269E0
4.296569417E0,-2.134466553E1,4.286391830E1,5.281562805E0
4.311600417E0,-2.127734375E1,4.272152710E1,5.582077026E0
4.326632417E0,-2.132879639E1,4.275244141E1,5.717613220E0
4.341663417E0,-2.148638916E1,4.268271637E1,6.228721619E0
4.356694417E0,-2.135266113E1,4.263212585E1,6.175910950E0
4.371725417E0,-2.116717529E1,4.244538116E1,6.527030945E0
4.386756417E0,-2.130877686E1,4.255611801E1,7.122436523E0
4.401787417E0,-2.116571045E1,4.246194839E1,6.927429199E0
4.416819417E0,-2.115789795E1,4.242539597E1,7.193862915E0
4.431850417E0,-2.105078125E1,4.239802170E1,7.368873596E0
4.446881417E0,-2.115112305E1,4.236643600E1,7.827331543E0
