"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.650230042E0,-1.850865948E-1,-8.284919858E-2,2.208009495E-1
3.665261042E0,-4.285190463E-1,-8.111199081E-2,9.458105206E-2
3.680292042E0,-4.903831726E-1,-8.081846058E-2,7.827492177E-2
3.695323042E0,-4.678313389E-1,-1.647757065E-1,1.046112196E-1
3.710354042E0,-4.011637250E-1,-2.320613712E-1,1.367709788E-1
3.725385042E0,-2.595225272E-1,-4.153481930E-1,1.933324845E-1
3.740417042E0,-2.195445290E-1,-4.800716078E-1,1.685407287E-1
3.755448042E0,-2.465358612E-1,-4.199060977E-1,6.199576177E-2
3.770479042E0,-2.922765827E-1,-3.545991307E-1,1.328889392E-2
3.785510042E0,-3.663765925E-1,-2.867082793E-1,-6.930229627E-2
3.800541042E0,-4.338704181E-1,-3.258466172E-1,-2.668961585E-2
3.815572042E0,-5.962297627E-1,-3.496868849E-1,-1.038582444E-2
3.830603042E0,-6.681762430E-1,-3.566819090E-1,3.535226583E-2
3.845635042E0,-7.206626049E-1,-4.071884036E-1,1.079355810E-1
3.860666042E0,-7.213806430E-1,-4.550373387E-1,1.655581371E-1
3.875697042E0,-6.297752389E-1,-5.004877460E-1,2.048764962E-1
3.890728042E0,-5.684212822E-1,-4.643735880E-1,2.150950903E-1
3.905759042E0,-3.997419745E-1,-3.063777280E-1,1.943619965E-1
3.920790042E0,-2.960687944E-1,-2.420279503E-1,1.759193301E-1
3.935822042E0,-1.324563915E-1,-1.492747378E-1,1.116934768E-1
3.950853042E0,-1.269617629E-1,-1.520708764E-1,1.664737014E-1
3.965884042E0,-2.861504549E-1,-2.050045502E-1,2.075025173E-1
3.980915417E0,-4.128397375E-1,-2.477687466E-1,2.301486921E-1
3.995946417E0,-6.377926487E-1,-3.218441981E-1,6.001234967E-2
4.010977417E0,-7.302979392E-1,-3.304536384E-1,-3.225850403E-2
4.026009417E0,-7.398379639E-1,-2.791203475E-1,-2.704863489E-1
4.041040417E0,-7.085857657E-1,-1.943269497E-1,-2.251201415E-1
4.056071417E0,-4.770205307E-1,6.129636168E-2,-1.845790565E-1
4.071102417E0,-3.008567870E-1,1.777571100E-1,-1.386327871E-1
4.086133417E0,1.745110282E-1,2.875081784E-1,-1.890498376E-1
4.101164417E0,4.833287993E-1,2.096285284E-1,-2.054535981E-1
4.116195417E0,1.090322117E0,1.568199849E-1,-1.619199264E-1
