"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.398052708E0,-1.655536294E0,-4.894161522E-1,-4.831485748E-1
4.413128708E0,-1.594495535E0,-6.352196932E-1,-4.252530634E-1
4.428203708E0,-1.592086792E0,-8.268348575E-1,-3.157199621E-1
4.443279708E0,-1.388482571E0,-8.104105592E-1,-1.741043776E-1
4.458355708E0,-1.112422705E0,-5.103858709E-1,2.480092086E-2
4.473431708E0,-9.928498864E-1,-6.030663252E-1,1.229623705E-1
4.488507708E0,-9.982187152E-1,-9.865677357E-1,1.054566875E-1
4.503583708E0,-1.009429336E0,-1.208154440E0,1.081049722E-2
4.518658708E0,-1.056354046E0,-1.206927419E0,-1.239902750E-1
4.533734708E0,-1.163471937E0,-1.097803116E0,-2.658728361E-1
4.548810708E0,-1.326976657E0,-9.605075717E-1,-4.751203358E-1
4.563886708E0,-1.503248692E0,-8.281844854E-1,-8.333184123E-1
4.578962708E0,-1.611066222E0,-7.717617154E-1,-1.104521036E0
4.594038708E0,-1.555811048E0,-1.212642074E0,-1.149492502E0
4.609113708E0,-1.572052836E0,-9.984163642E-1,-1.081743121E0
4.624189708E0,-1.548247814E0,-9.287856817E-1,-1.443025827E0
4.639265708E0,-1.476459503E0,-1.139436960E0,-1.531443834E0
4.654341708E0,-1.509834766E0,-1.354859233E0,-1.379199743E0
4.669417708E0,-1.478630781E0,-1.516203523E0,-1.194502592E0
4.684493708E0,-1.118686914E0,-1.774451375E0,-1.057613015E0
4.699568708E0,-7.725430727E-1,-1.886659622E0,-8.726436496E-1
4.714644708E0,-7.959157825E-1,-1.327192664E0,-1.219658852E0
4.729720708E0,-8.239288330E-1,-1.188050508E0,-1.149685860E0
4.744796708E0,-1.060488582E0,-1.247878909E0,-1.089469314E0
4.759872708E0,-1.259836555E0,-8.277331591E-1,-8.409060240E-1
4.774948708E0,-1.474809051E0,-1.133191109E0,-4.473158419E-1
4.790024708E0,-1.127050400E0,-1.380131841E0,-7.727916241E-1
4.805099708E0,-7.954772711E-1,-1.267008901E0,-1.153261065E0
4.820175708E0,-7.998483181E-1,-1.406380415E0,-8.554583788E-1
4.835251708E0,-6.607248187E-1,-2.014008522E0,-8.829523325E-1
4.850327708E0,-4.359760880E-1,-2.032724142E0,-1.093796134E0
4.865403708E0,-4.200676084E-1,-2.047815084E0,-1.142135501E0
4.880479708E0,-5.216521025E-1,-2.393162489E0,-9.824267030E-1
4.895554708E0,-7.812842131E-1,-2.542730808E0,-1.121558547E0
4.910630708E0,-1.155163765E0,-2.388390303E0,-1.466543794E0
4.925706708E0,-1.099973798E0,-1.858100057E0,-1.353995085E0
4.940782708E0,-7.449414730E-1,-1.183302164E0,-1.214635015E0
4.955858708E0,-5.185983777E-1,-6.746377945E-1,-1.073838949E0
4.970934708E0,-5.315590501E-1,-8.992152214E-1,-1.116795182E0
4.986009708E0,-9.727277756E-1,-1.744389772E0,-1.178432584E0
5.001085708E0,-8.568351865E-1,-1.129759789E0,-1.175583839E0
5.016161708E0,-8.521581292E-1,-9.287004471E-1,-1.178209186E0
5.031237708E0,-6.996380091E-1,-1.043034792E0,-9.795207381E-1
5.046313708E0,-6.663839221E-1,-9.938659668E-1,-8.514814377E-1
5.061389708E0,-9.470939040E-1,-1.182302237E0,-5.813679099E-1
5.076465708E0,-5.106409788E-1,4.639239609E-2,-2.708614469E-1
5.091540708E0,-5.794331431E-1,7.258288562E-2,-1.228725165E-2
5.106616708E0,-6.407557726E-1,1.608791575E-2,1.913447380E-1
5.121692708E0,-6.893643737E-1,3.798385710E-2,3.162821233E-1
5.136768708E0,-7.556757331E-1,-5.820446461E-2,4.651267529E-1
5.151844708E0,-7.969229221E-1,-7.208850980E-2,6.185045838E-1
5.166920708E0,-7.629247904E-1,-6.685607135E-3,7.603032589E-1
5.181995708E0,-7.279348373E-1,1.560996026E-1,8.335863352E-1
5.197071708E0,-7.593087554E-1,9.400826693E-2,9.952855110E-1
5.212147708E0,-7.944978476E-1,-1.770426333E-1,1.224947691E0
5.227223708E0,-8.782895207E-1,-3.699748218E-1,1.134247899E0
5.242299708E0,-6.449764967E-1,-1.636746377E-1,9.510549903E-1
5.257375708E0,-4.942865968E-1,-3.338908553E-1,9.595624804E-1
5.272450708E0,-3.633471727E-1,-3.290186822E-1,1.039226651E0
5.287526542E0,-2.080966532E-1,-3.388348520E-1,1.294552207E0
5.302602542E0,-1.022185311E-1,-4.542934299E-1,1.755495906E0
5.317678542E0,4.422692582E-3,-4.296661019E-1,2.176121950E0
5.332754542E0,-4.879396781E-2,-3.875893354E-1,1.871247172E0
5.347830542E0,-4.463728517E-2,-3.733666986E-2,1.376135111E0
5.362906542E0,1.192001179E-1,-5.325708985E-1,1.285255313E0
5.377981542E0,8.032382280E-2,-8.831094503E-1,1.259607673E0
5.393057542E0,6.296071690E-3,-7.695366740E-1,1.316270947E0
5.408133542E0,-1.377286613E-1,-5.204338431E-1,1.475003600E0
5.423209542E0,-4.799016118E-1,2.967278957E-1,2.127637386E0
5.438285542E0,-3.796972334E-1,-2.376542985E-2,2.389653683E0
5.453361542E0,-2.150146216E-1,-6.635960340E-1,2.058788538E0
5.468436542E0,1.042543538E-2,-3.826565146E-1,1.718966246E0
5.483512542E0,-1.901596412E-2,-4.083619416E-1,1.605993986E0
5.498588542E0,-3.054234982E-1,-9.752641916E-1,1.705958962E0
5.513664542E0,-3.680349588E-1,-1.154747486E0,1.941669226E0
5.528740542E0,-2.274540067E-1,-6.736740470E-1,2.002459526E0
5.543816542E0,-1.247652695E-1,-1.228225455E-1,1.813476562E0
5.558891542E0,-8.293286711E-2,9.197151661E-2,1.609328747E0
5.573967542E0,-7.425204664E-2,1.271806508E-1,1.378949523E0
5.589043542E0,-7.201246172E-2,2.577281892E-1,1.113062978E0
5.604119542E0,-1.012952924E-1,3.560241759E-1,9.348291159E-1
5.619195542E0,-1.508380771E-1,3.928295970E-1,8.999577165E-1
5.634271542E0,-1.665363014E-1,5.586804152E-1,8.326014876E-1
5.649347542E0,-2.245586812E-1,6.054925919E-1,7.910971045E-1
5.664422542E0,-3.172759116E-1,7.498004436E-1,6.955049038E-1
5.679498542E0,-3.374296427E-1,9.287643433E-1,6.075124741E-1
5.694574542E0,-2.621883452E-1,8.190240264E-1,6.840766072E-1
5.709650542E0,-5.537612364E-2,6.072680950E-1,8.409122229E-1
