"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.779942458E0,-1.493914795E1,-1.587234497E1,-4.517091370E1
3.795018458E0,-1.476455688E1,-1.590121460E1,-4.495372009E1
3.810094458E0,-1.481712341E1,-1.591177368E1,-4.516313171E1
3.825170458E0,-1.471791077E1,-1.590744019E1,-4.506121826E1
3.840245458E0,-1.434768677E1,-1.626965332E1,-4.506343079E1
3.855321458E0,-1.418626404E1,-1.649636841E1,-4.515753174E1
3.870397458E0,-1.429821777E1,-1.743472290E1,-4.510931396E1
3.885473458E0,-1.413726807E1,-1.793093872E1,-4.484169006E1
3.900549458E0,-1.393054199E1,-1.887670898E1,-4.439054871E1
3.915625458E0,-1.386802673E1,-1.931869507E1,-4.407933044E1
3.930701458E0,-1.386657715E1,-1.977709961E1,-4.379345703E1
3.945776458E0,-1.398645020E1,-1.985833740E1,-4.389842224E1
3.960852458E0,-1.408779907E1,-1.956100464E1,-4.398016357E1
3.975928458E0,-1.438824463E1,-1.919705200E1,-4.389392090E1
3.991004458E0,-1.556530762E1,-1.815509033E1,-4.415522766E1
4.006080458E0,-1.617245483E1,-1.761218262E1,-4.368757629E1
4.021156458E0,-1.810157776E1,-1.597067261E1,-4.325567627E1
4.036231458E0,-1.906979370E1,-1.515805054E1,-4.325315857E1
4.051307458E0,-2.052133179E1,-1.382684326E1,-4.290008545E1
4.066383458E0,-2.111260986E1,-1.315908813E1,-4.258419800E1
4.081459458E0,-2.208943176E1,-1.252999878E1,-4.216333008E1
4.096535458E0,-2.241899109E1,-1.229382324E1,-4.204577637E1
4.111611458E0,-2.331071472E1,-1.154843140E1,-4.167465210E1
4.126687458E0,-2.364376831E1,-1.107675171E1,-4.144323730E1
4.141762458E0,-2.487702942E1,-9.758270264E0,-4.066497803E1
4.156838458E0,-2.530674744E1,-8.982360840E0,-4.068917847E1
4.171914458E0,-2.596588135E1,-7.696533203E0,-4.029743958E1
4.186990458E0,-2.620018005E1,-7.142791748E0,-4.029820251E1
4.202066458E0,-2.605114746E1,-6.047454834E0,-4.061744690E1
4.217142458E0,-2.608833313E1,-5.535797119E0,-4.039492798E1
4.232217458E0,-2.615185547E1,-4.903991699E0,-4.055673218E1
4.247293458E0,-2.605809021E1,-3.858795166E0,-4.027273560E1
4.262369458E0,-2.628485107E1,-3.298004150E0,-3.994644165E1
4.277445458E0,-2.681811523E1,-1.860626221E0,-3.982403564E1
4.292521708E0,-2.687635803E1,-1.170928955E0,-3.955680847E1
4.307597708E0,-2.714173889E1,-4.138488770E-1,-3.941249084E1
4.322672708E0,-2.779985046E1,1.531311035E0,-3.839337158E1
4.337748708E0,-2.876414490E1,3.667480469E0,-3.734700012E1
4.352824708E0,-2.914068604E1,4.529571533E0,-3.693313599E1
4.367900708E0,-2.924291992E1,6.504760742E0,-3.597750854E1
4.382976708E0,-2.943432617E1,7.245330811E0,-3.560818481E1
4.398052708E0,-2.982250977E1,8.569366455E0,-3.452886963E1
4.413128708E0,-3.008106995E1,8.816650391E0,-3.408294678E1
