"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.393366125E0,-3.477392793E-1,8.871386647E-1,3.782404959E-1
4.408468125E0,-3.871136010E-1,9.278820753E-1,2.743337154E-1
4.423569125E0,-3.110003471E-1,9.423638582E-1,1.361163259E-1
4.438670125E0,-2.480621338E-1,9.577957392E-1,9.798416495E-2
4.453771125E0,-2.177180797E-1,1.015082240E0,7.097545266E-2
4.468873125E0,-1.876374185E-1,1.118846655E0,6.697701663E-2
4.483974125E0,-1.334080547E-1,1.228909373E0,5.162080377E-2
4.499075125E0,-7.248713076E-2,1.287091017E0,3.316659108E-2
4.514176125E0,-1.455871761E-1,1.228422880E0,-1.353593450E-2
4.529277125E0,-2.743875086E-1,1.330225348E0,-7.776091248E-2
4.544379125E0,-2.418241352E-1,1.521850467E0,-9.250583500E-2
4.559480125E0,-1.597504169E-1,1.632278323E0,-1.187799349E-1
4.574581125E0,-2.513243072E-2,1.572638154E0,-5.148505792E-2
4.589682125E0,5.769704655E-2,1.487824678E0,7.104187459E-2
4.604784125E0,1.205778420E-1,1.493959785E0,2.079971731E-1
4.619885125E0,1.738650799E-1,1.419192910E0,3.033439219E-1
4.634986125E0,1.838830858E-1,1.243088007E0,3.238502443E-1
4.650087125E0,1.345079690E-1,1.122608781E0,3.042781949E-1
4.665189125E0,8.134485036E-2,1.098013043E0,2.697190046E-1
4.680290125E0,1.066115573E-1,1.184275627E0,2.012889236E-1
4.695391125E0,1.460345834E-1,1.292983651E0,1.680103242E-1
4.710492125E0,1.795175970E-1,1.288685441E0,2.004900724E-1
4.725593125E0,1.424009651E-1,1.210552931E0,2.174053043E-1
4.740695125E0,5.485241860E-2,1.182024360E0,1.833152026E-1
4.755796125E0,-2.685922384E-2,1.189360857E0,8.479555696E-2
4.770897125E0,-1.595531851E-1,1.166509748E0,-2.387424558E-2
4.785998125E0,-3.029481471E-1,1.096268415E0,-1.471404731E-1
4.801100125E0,-4.417884350E-1,9.419742227E-1,-2.266834378E-1
4.816201125E0,-5.169825554E-1,8.676416874E-1,-3.059231341E-1
4.831302125E0,-5.135573149E-1,7.488546968E-1,-3.427674174E-1
4.846403125E0,-4.608773887E-1,5.765503645E-1,-3.494530320E-1
4.861505125E0,-3.828197420E-1,4.566326737E-1,-3.389420509E-1
4.876606125E0,-2.973431945E-1,4.074430168E-1,-3.127780855E-1
4.891707125E0,-2.337272763E-1,3.236866295E-1,-2.560477853E-1
4.906808125E0,-2.577468753E-1,1.748366803E-1,-1.898404807E-1
4.921909125E0,-3.459442258E-1,9.471539408E-2,-1.329074055E-1
4.937011125E0,-4.116774499E-1,1.291892081E-1,-1.035156921E-1
4.952112125E0,-4.189631939E-1,2.088449746E-1,-9.575473517E-2
4.967213125E0,-3.788717389E-1,2.825808823E-1,-1.038996801E-1
4.982314125E0,-3.120297492E-1,3.236288130E-1,-1.181355119E-1
4.997416125E0,-2.695382237E-1,3.207730949E-1,-1.255617291E-1
5.012517125E0,-2.436462492E-1,2.598156631E-1,-1.177664995E-1
5.027618125E0,-2.225583494E-1,1.307175756E-1,-1.021203697E-1
5.042719125E0,-2.018261105E-1,6.718121469E-2,-7.919833064E-2
5.057821125E0,-1.524068862E-1,-4.042194411E-2,-3.588734195E-2
5.072922125E0,-1.226783842E-1,-7.938676327E-2,1.715643704E-2
5.088023125E0,-1.110071763E-1,-1.084009185E-1,7.772500813E-2
5.103124125E0,-1.220626011E-1,-1.219385117E-1,1.185774356E-1
5.118226125E0,-1.555537134E-1,-1.171701178E-1,1.395751387E-1
5.133327125E0,-1.761630327E-1,-1.129481047E-1,1.134630963E-1
5.148428125E0,-1.778331548E-1,-6.644795090E-2,6.049059331E-2
5.163529125E0,-2.061121166E-1,2.624336630E-3,-3.029092215E-2
5.178630125E0,-2.161442488E-1,1.369445920E-1,-1.330913454E-1
5.193732125E0,-2.321036905E-1,2.559714913E-1,-2.070262879E-1
5.208833125E0,-2.483447045E-1,3.543063700E-1,-2.299609035E-1
5.223934125E0,-2.583098114E-1,4.278196096E-1,-2.151998430E-1
5.239035125E0,-2.584821284E-1,4.834061861E-1,-1.876092255E-1
5.254137125E0,-2.383253872E-1,5.418679118E-1,-1.649382114E-1
5.269238125E0,-1.975488961E-1,5.829909444E-1,-1.370368749E-1
5.284339125E0,-1.798314154E-1,6.039042473E-1,-9.497517347E-2
5.299440125E0,-1.812982857E-1,5.891466141E-1,-5.864459649E-2
5.314542125E0,-1.749810874E-1,6.082369089E-1,-3.063029051E-2
5.329643125E0,-2.041030824E-1,6.265473962E-1,7.108533289E-3
5.344744125E0,-2.343458682E-1,6.287445426E-1,5.552592129E-2
5.359845125E0,-2.798331976E-1,6.505635381E-1,1.165764928E-1
5.374947542E0,-3.266826868E-1,6.566478014E-1,1.653822064E-1
5.390048542E0,-3.554649949E-1,6.685400605E-1,2.140398622E-1
5.405149542E0,-3.742910922E-1,6.739848256E-1,2.763198614E-1
5.420250542E0,-3.804006577E-1,6.294482350E-1,3.297213018E-1
5.435351542E0,-3.546383679E-1,6.173343658E-1,3.146418333E-1
5.450453542E0,-3.242233098E-1,5.628509521E-1,2.760663331E-1
5.465554542E0,-2.571714818E-1,5.004639030E-1,2.487289757E-1
