"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.007370625E0,-7.101754761E1,1.592449188E1,-4.544432831E1
2.022471625E0,-7.116964722E1,1.528832245E1,-4.461849213E1
2.037572625E0,-7.211419678E1,1.456885529E1,-4.369646454E1
2.052674625E0,-7.253215027E1,1.403270721E1,-4.330959320E1
2.067775625E0,-7.352584839E1,1.298799133E1,-4.216170502E1
2.082876625E0,-7.412451172E1,1.255769348E1,-4.083046722E1
2.097977625E0,-7.553091431E1,1.160160828E1,-3.864978790E1
2.113079625E0,-7.641152954E1,1.162455750E1,-3.700873566E1
2.128180625E0,-7.881120300E1,1.160396576E1,-3.188451385E1
2.143281625E0,-7.998490906E1,1.210831451E1,-2.941211700E1
2.158382625E0,-8.029925537E1,1.448965454E1,-2.726439667E1
2.173484625E0,-7.989614868E1,1.703527832E1,-2.754140472E1
2.188585625E0,-8.002624512E1,1.818129730E1,-2.720301056E1
2.203686625E0,-8.015554810E1,1.952989960E1,-2.564363861E1
2.218787625E0,-8.020759583E1,2.009453583E1,-2.541139984E1
2.233889625E0,-8.026339722E1,2.132656860E1,-2.472743988E1
2.248990625E0,-8.001649475E1,2.214449310E1,-2.424562836E1
2.264091625E0,-8.006596375E1,2.389562988E1,-2.299742889E1
2.279192625E0,-7.998893738E1,2.487898254E1,-2.255510712E1
2.294294625E0,-8.026832581E1,2.625911713E1,-2.105695343E1
2.309395625E0,-8.036228943E1,2.710305786E1,-1.996167755E1
2.324496625E0,-8.083331299E1,2.907134247E1,-1.699268341E1
2.339597625E0,-8.052209473E1,2.982395172E1,-1.563793182E1
2.354699625E0,-8.016397095E1,3.182972717E1,-1.373323059E1
2.369799750E0,-7.987141418E1,3.254248810E1,-1.305212402E1
2.384900750E0,-7.997158813E1,3.380588531E1,-1.107579041E1
2.400001750E0,-7.964698792E1,3.456320953E1,-9.880973816E0
2.415103750E0,-7.913656616E1,3.639997864E1,-6.882072449E0
2.430204750E0,-7.902183533E1,3.751676941E1,-5.789443970E0
2.445305750E0,-7.841981506E1,3.945391083E1,-3.727111816E0
2.460406750E0,-7.795115662E1,4.078260040E1,-3.358917236E0
2.475508750E0,-7.632478333E1,4.337013245E1,-1.880477905E0
2.490609750E0,-7.413981628E1,4.703878784E1,-2.331161499E-1
2.505710750E0,-7.258483887E1,4.922103882E1,1.147994995E0
2.520811750E0,-7.006008911E1,5.292984009E1,2.086845398E0
2.535913750E0,-6.935206604E1,5.361865997E1,2.788909912E0
2.551014750E0,-6.845477295E1,5.491476440E1,3.690658569E0
2.566115750E0,-6.794529724E1,5.551522064E1,3.511840820E0
2.581216750E0,-6.706109619E1,5.681519318E1,3.147758484E0
2.596318750E0,-6.634022522E1,5.734488678E1,2.740798950E0
2.611419750E0,-6.480662537E1,5.892374420E1,1.524368286E0
2.626520750E0,-6.429788208E1,5.951934052E1,1.418907166E0
2.641621750E0,-6.291221237E1,6.102370453E1,1.783798218E0
2.656723750E0,-6.218989944E1,6.178701019E1,2.142799377E0
2.671824750E0,-6.068410873E1,6.308886719E1,3.322540283E0
2.686925750E0,-5.991653061E1,6.361672974E1,3.853248596E0
