"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.120361542E0,1.691482544E-1,9.843230896E0,3.634442139E-1
5.137949542E0,2.191442871E-1,9.710906067E0,3.534150696E-1
5.155538542E0,2.763253784E-1,9.720785522E0,1.204994202E-1
5.173126542E0,2.628533936E-1,9.863289185E0,1.945953369E-3
5.190715542E0,1.856140137E-1,9.930499420E0,1.119671631E-1
5.208303542E0,1.305285645E-1,9.826316071E0,2.357597351E-1
5.225892542E0,2.197430420E-1,9.660760345E0,3.728746033E-1
5.243480542E0,2.270777893E-1,9.686656494E0,2.619552612E-1
5.261069542E0,1.990859985E-1,9.792486420E0,6.780899048E-2
5.278657542E0,1.142124939E-1,9.928403778E0,3.397933960E-2
5.296246542E0,4.236190796E-2,9.968370667E0,1.460961914E-1
5.313834542E0,1.960922241E-2,9.785600739E0,3.294648743E-1
5.331423500E0,3.098556519E-2,9.646988983E0,2.960842896E-1
5.349011500E0,-1.287322998E-2,9.631421356E0,1.595681763E-1
5.366600500E0,-5.059478760E-2,9.710756378E0,5.508544922E-2
5.384189500E0,-1.016386414E-1,9.787397003E0,-4.775070190E-2
5.401777500E0,-2.409988403E-2,9.783804474E0,1.963916016E-1
5.419366500E0,7.529342651E-2,9.841734009E0,3.638932800E-1
5.436955500E0,1.667532349E-1,9.926457825E0,3.044668579E-1
5.454543500E0,2.007325745E-1,1.010398865E1,-3.802093506E-2
5.472132500E0,1.773811340E-1,1.010967682E1,-1.254391479E-1
5.489720500E0,9.789642334E-2,9.955347748E0,-7.634124756E-3
5.507309500E0,1.868115234E-1,9.734107819E0,1.157093811E-1
5.524897500E0,2.974314880E-1,9.588460693E0,5.912704468E-2
5.542486500E0,4.354444885E-1,9.596394196E0,-3.906875610E-2
5.560074500E0,4.129911804E-1,9.789193268E0,1.990859985E-2
5.577663500E0,2.832110596E-1,9.850116577E0,1.317260742E-1
5.595251500E0,3.890409851E-1,9.763895874E0,1.296304321E-1
5.612840500E0,6.143225098E-1,9.705666962E0,6.930587769E-2
5.630428500E0,5.836363220E-1,9.788295135E0,6.167175293E-2
5.648017500E0,3.683839417E-1,9.893376617E0,7.574249268E-2
5.665605500E0,1.978884888E-1,9.909542999E0,1.695973206E-1
5.683194500E0,1.588197327E-1,9.761351166E0,1.008901978E-1
5.700783500E0,2.872526550E-1,9.666448517E0,4.775070190E-2
5.718371500E0,2.995271301E-1,9.667945404E0,-1.055305481E-1
5.735960500E0,2.776725769E-1,9.773625641E0,-1.233435059E-1
5.753548500E0,3.294648743E-1,9.893526306E0,1.014889526E-1
5.771137500E0,2.737806702E-1,9.778565369E0,2.549198914E-1
5.788726500E0,3.730242920E-1,9.708511047E0,3.026705933E-1
5.806314500E0,3.288661194E-1,9.733359375E0,-8.232879639E-3
5.823903500E0,3.327580261E-1,9.822424164E0,-1.191522217E-1
5.841491500E0,3.734733582E-1,9.845625916E0,-9.879455566E-3
5.859080500E0,3.620970154E-1,9.726324005E0,8.607101440E-2
5.876668500E0,4.044589233E-1,9.635612640E0,1.053808594E-1
5.894257500E0,4.056564331E-1,9.792486420E0,7.649093628E-2
5.911845500E0,3.628454590E-1,9.891280975E0,8.158035278E-2
5.929434500E0,3.766168213E-1,9.888586578E0,6.825805664E-2
5.947022500E0,3.610491943E-1,9.859247589E0,3.592529297E-3
5.964611500E0,3.833528137E-1,9.945767670E0,2.481838989E-1
5.982199500E0,2.369572449E-1,9.978549500E0,2.652484131E-1
5.999788500E0,1.808239746E-1,9.811496887E0,2.398013306E-1
6.017377500E0,1.251397705E-1,9.771380310E0,1.216969299E-1
6.034965500E0,6.152206421E-2,9.804611206E0,4.535568237E-2
6.052554500E0,7.634124756E-2,9.795929260E0,-1.794767761E-1
6.070143500E0,1.416055298E-1,1.003632935E1,2.171983337E-1
6.087731500E0,3.629951477E-1,9.913434906E0,-5.523513794E-2
6.105320500E0,-1.380130005E-1,9.738598480E0,-7.649093628E-2
6.122908500E0,-3.552113342E-1,9.741891632E0,-1.442999268E-1
6.140497500E0,-4.400848389E-1,9.924960938E0,-2.218386841E-1
6.158085500E0,-9.400451660E-2,9.887688446E0,-2.555186462E-1
6.175674500E0,2.962339783E-1,9.706415405E0,-2.186952209E-1
6.193262500E0,4.830455017E-1,9.608818359E0,-1.369651794E-1
6.210851500E0,3.269201660E-1,9.613608398E0,-1.881587219E-1
6.228439500E0,1.544787598E-1,9.773925018E0,-3.149450684E-1
6.246028500E0,-8.831634521E-3,9.876012726E0,-1.568737793E-1
6.263616500E0,7.723937988E-2,9.849667511E0,-2.438429260E-1
6.281205500E0,3.677851868E-1,9.676777039E0,-2.121089172E-1
6.298794500E0,4.456233215E-1,9.624385986E0,-2.173480225E-1
6.316382500E0,4.578977966E-1,9.792336731E0,-2.074685669E-1
6.333972042E0,4.607418823E-1,9.789941711E0,-8.187973022E-2
6.351561042E0,3.555107117E-1,9.668244781E0,-9.235794067E-2
6.369149042E0,2.073188782E-1,9.605375519E0,-1.360670471E-1
6.386738042E0,1.450483704E-1,9.740095367E0,-1.993853760E-1
6.404326042E0,1.796264648E-1,9.864337006E0,-1.213975525E-1
6.421915042E0,2.145039368E-1,9.983788605E0,4.340972900E-2
6.439503042E0,1.767823792E-1,1.007030869E1,1.321751404E-1
6.457092042E0,2.459385681E-1,1.010713211E1,2.309696960E-1
6.474680042E0,2.266287231E-1,9.939181366E0,1.670526123E-1
6.492269042E0,2.900967407E-1,9.752669220E0,1.219963074E-1
6.509857042E0,3.866459656E-1,9.695338440E0,1.194515991E-1
6.527446042E0,4.285588074E-1,9.747280426E0,2.083666992E-1
6.545034042E0,3.350033569E-1,9.910890198E0,2.369572449E-1
6.562623042E0,2.462379456E-1,9.934840393E0,1.871109009E-1
6.580212042E0,1.695973206E-1,9.711355133E0,1.222956848E-1
6.597801042E0,3.010240173E-1,9.521400146E0,7.963439941E-2
6.615389042E0,4.495152283E-1,9.557325439E0,1.380130005E-1
6.632978042E0,3.167413330E-1,9.734107819E0,4.640350342E-3
6.650566042E0,2.079176331E-1,9.890233154E0,-1.651066589E-1
6.668155042E0,1.695973206E-1,9.886341248E0,-1.131646729E-1
6.685743042E0,1.622625732E-1,1.000339783E1,-1.633103943E-1
6.703332042E0,1.802252197E-1,1.006941055E1,-1.338217163E-1
6.720920042E0,1.740879822E-1,1.002136047E1,1.152603149E-2
6.738509042E0,-1.107696533E-2,9.943522339E0,-5.897735596E-2
6.756097042E0,-7.319778442E-2,9.869725800E0,-2.380050659E-1
6.773686042E0,-2.814147949E-2,9.844278717E0,-4.370910645E-1
6.791274042E0,2.020797729E-2,9.843081207E0,-3.067121887E-1
6.808863042E0,4.595443726E-2,9.709409180E0,-1.483415222E-1
6.826452042E0,-1.062789917E-2,9.752519531E0,-2.885998535E-1
6.844041042E0,3.203338623E-2,9.799372101E0,-3.709286499E-1
6.861629042E0,6.930587769E-2,9.700128479E0,-4.264631653E-1
6.879218042E0,-5.029541016E-2,9.330696716E0,-4.058061218E-1
6.896806042E0,-2.694396973E-1,9.083111572E0,-4.948709106E-1
6.914395042E0,-4.773573303E-1,8.916208649E0,-6.110293579E-1
6.931983042E0,-6.529421997E-1,8.985813904E0,-8.681945801E-1
6.949572042E0,-5.412744141E-1,9.486223297E0,-1.408121796E0
6.967160042E0,-2.314187622E-1,1.015712814E1,-2.036814423E0
6.984749042E0,1.263372803E-1,1.084345093E1,-2.836152191E0
7.002337042E0,7.244934082E-1,1.120884109E1,-2.644999695E0
7.019926042E0,1.181343384E0,1.108774292E1,-1.931732941E0
7.037514042E0,1.016386414E0,1.027613068E1,-1.452429657E0
7.055103042E0,3.987707520E-1,9.691895599E0,-1.415606232E0
7.072692042E0,7.334747314E-2,9.758956146E0,-2.212099915E0
7.090281042E0,2.273771667E-1,9.654323730E0,-2.810256042E0
7.107869042E0,9.987231445E-1,9.383536835E0,-2.576591949E0
7.125458042E0,1.249751129E0,9.006770325E0,-2.214195557E0
7.143046042E0,8.975335693E-1,8.619824982E0,-2.198328552E0
7.160635042E0,8.634045410E-1,8.568332062E0,-2.185605011E0
7.178223042E0,1.193617859E0,8.770711212E0,-1.797162781E0
7.195812042E0,1.222358093E0,8.870403900E0,-1.199605408E0
7.213400042E0,1.064735870E0,9.352551270E0,-1.113983459E0
