"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.891642625E0,-3.665224805E-2,4.372571254E-1,1.094033198E0
2.906717625E0,1.692739695E-1,5.159407675E-2,1.198934732E0
2.921793625E0,2.170175086E-1,-6.882202059E-1,1.196568364E0
2.936869625E0,-1.619898006E-1,-1.260427560E0,9.538732463E-1
2.951945625E0,8.180386260E-2,-1.617322893E0,7.987395984E-1
2.967021625E0,6.985164218E-1,-7.835853696E-1,7.468250942E-1
2.982097625E0,9.850332047E-1,-2.525786662E-1,8.471539593E-1
2.997173625E0,1.329381728E0,4.017680347E-1,1.723108964E0
3.012249625E0,2.313111734E-1,1.230658216E0,1.725405750E0
3.027325625E0,-1.343127362E0,4.257708549E-2,7.145554805E-1
3.042400625E0,-1.776544914E0,-3.951858240E-1,-4.324227206E-1
3.057476625E0,-3.756317116E-1,3.129248554E-1,-2.191796043E0
3.072552625E0,1.206991026E0,8.398244745E-1,-2.520195554E0
3.087628625E0,4.272440609E-1,1.001794687E0,-1.706609291E0
3.102704625E0,9.359404206E-2,4.225145406E-1,-1.196892227E0
3.117780625E0,1.939316633E0,-7.606869714E0,6.125440791E-2
3.132856625E0,7.356006329E-1,-5.126915867E0,2.648406283E0
3.147932625E0,-1.162694713E-1,-4.315503598E0,1.613285536E0
3.163008625E0,-1.215915997E0,-3.072557459E0,8.716818595E-1
3.178083625E0,-2.478169277E0,-2.987851185E-1,-2.979717708E0
3.193159625E0,-4.609891026E0,2.647455525E-1,7.630908787E-1
3.208235625E0,-2.310174386E0,1.909446278E0,-1.071353749E0
3.223311625E0,-1.235104000E0,2.674481356E0,-2.679773086E0
3.238387625E0,2.297910728E0,1.234740742E0,-3.071026658E0
3.253463625E0,2.253176751E0,9.999726945E-1,-2.753008293E0
3.268539625E0,8.941937859E-1,1.339840350E0,-8.160186323E-1
3.283615625E0,-9.701573034E-1,1.579658053E0,1.746072880E-1
3.298690625E0,-3.434924616E0,3.942305059E0,5.366726553E-1
3.313766625E0,-2.365781699E0,3.642589064E0,6.572445810E-1
3.328842292E0,1.167693351E-1,1.664512262E0,-3.844286649E-1
3.343918292E0,9.683030051E-1,9.528423822E-1,-8.740944207E-1
3.358994292E0,1.771877520E0,7.478927958E-1,-1.225479337E0
3.374070292E0,6.522106546E0,1.959874420E0,9.795454466E-1
3.389146292E0,-2.282204522E0,5.574472278E-1,2.796059003E0
3.404222292E0,-2.488620005E0,-3.092446178E-1,-4.404473662E-1
3.419298292E0,5.699300100E-1,-4.617949659E-1,3.209700394E-1
3.434373292E0,1.786325844E-1,-3.633582598E-1,3.276592541E-1
3.449449292E0,7.342135271E-1,-2.557572126E-2,4.819894946E-1
3.464525292E0,8.826222923E-1,1.218840408E-1,3.192825329E-1
3.479601292E0,9.359389588E-2,3.695422751E-1,-6.804942799E-1
3.494677292E0,-4.713225652E-1,4.948165315E-1,-9.949809265E-1
3.509753292E0,-3.954347692E-1,-1.134827614E-2,-3.820231569E-1
3.524829292E0,-7.977794856E-1,-5.966440380E-2,-6.139879759E-1
3.539905292E0,-2.960246480E-1,-8.665456653E-2,-6.592583621E-1
3.554981292E0,1.156177260E-1,-1.351946425E-1,-4.184290910E-1
3.570056292E0,-7.576452206E-1,-1.969598925E0,8.649318337E-2
3.585132292E0,-5.532568792E0,-4.594816904E0,-1.612899620E-2
3.600208292E0,7.702912863E-1,-1.901473600E0,2.774258244E-1
3.615284292E0,8.987170458E-4,-1.644444033E0,-2.588936408E-1
3.630360292E0,5.698870330E-1,-2.807066386E0,-3.867804515E-1
3.645436292E0,6.144982186E-1,-3.941215723E0,-2.106587895E-1
3.660512292E0,2.330710392E-1,-2.283160542E0,-6.131156445E-1
3.675588292E0,3.772132373E-1,-4.784589458E-1,3.577326536E-2
3.690663292E0,-5.167712183E-1,2.821803124E0,-5.458364117E-1
3.705739292E0,-3.771834165E-2,3.523709908E0,2.681585723E-1
3.720815292E0,-1.798554857E0,2.532620303E0,1.662516022E0
3.735891292E0,-1.821582361E0,2.337114555E0,4.285313255E-1
3.750967292E0,1.037957962E0,9.882963896E-1,-2.033572142E0
3.766043292E0,3.397607101E0,2.737672216E-1,-1.797944553E0
3.781119292E0,1.885421239E0,4.816503561E-1,1.038727455E0
3.796195292E0,5.770739919E-1,9.763528669E-1,1.547877851E0
3.811271292E0,-3.932251064E-1,6.470651633E-1,1.307011158E0
3.826346292E0,-1.488163161E-1,-1.360296249E-2,8.507488275E-1
3.841422292E0,-6.072185082E-1,-1.084614065E0,-4.008371945E-1
3.856498292E0,1.747636279E-1,-1.473591900E0,-2.384681837E-1
3.871574292E0,1.590876521E0,-1.064874449E0,8.488572532E-1
3.886650292E0,1.187267563E0,-1.080789401E0,6.343059540E-1
3.901726292E0,2.545566331E-1,-7.605631274E-1,-2.260021940E0
3.916802292E0,4.505195606E-2,3.274569404E-1,-1.796648226E0
3.931878292E0,-7.067563912E-1,1.559112107E0,-9.624929924E-2
3.946953292E0,-9.386427113E-1,2.308664927E0,7.458456856E-1
3.962029292E0,-1.974055234E0,2.707196528E0,2.397591137E0
3.977105292E0,-1.604687498E0,7.583762687E-1,2.137005293E0
3.992181292E0,-2.022615044E0,-5.657754171E-1,6.724179229E-2
4.007257292E0,-3.587487535E0,-9.247792554E-1,-4.473353863E-1
4.022333292E0,-4.307515863E-2,-8.778997886E-1,-8.660796422E-1
4.037409292E0,4.869777908E-1,-9.914696735E-1,9.229900074E-1
4.052485292E0,1.309136621E0,-1.414885270E0,3.262870295E0
4.067561292E0,9.176441174E-2,-3.549277443E-1,-3.643009479E0
4.082636292E0,-6.903249112E-1,1.612082033E0,-2.128899883E0
4.097712292E0,-9.906864390E-1,9.250803870E-1,-1.148965012E0
4.112788292E0,4.535688836E-2,3.918055487E-1,-6.092563908E-2
4.127864292E0,1.443529902E-1,2.465624660E-1,8.899579167E-2
4.142940292E0,2.170991869E-1,1.110257614E-1,2.323391140E-1
4.158016292E0,-5.077974234E-2,7.740544081E-3,4.173509101E-2
4.173092292E0,-8.727305576E-2,2.090303582E-1,-2.901621382E-2
4.188168292E0,-1.325774654E-1,1.451448494E-1,-6.813292623E-2
4.203243292E0,6.373677023E-2,5.271031022E-2,-1.608311749E-1
4.218319292E0,3.173411842E-1,-8.998631001E-2,-1.958127272E-1
4.233395292E0,2.852390201E-1,-9.275496662E-2,-1.876628780E-1
4.248471292E0,-9.851871327E-2,-8.918758035E-3,-1.281253588E-1
4.263547292E0,2.148924477E-1,1.148837543E-1,9.630598068E-2
4.278623292E0,2.769785490E-1,1.223219973E-1,4.788518786E-2
4.293699292E0,3.401781428E-1,-2.769416749E-2,8.830465078E-2
4.308775292E0,3.031452044E-1,-2.696618915E-2,7.469817996E-2
4.323851542E0,4.489181545E-2,-4.221689701E-4,-2.865252614E-2
4.338926542E0,-1.030875083E-2,1.412921190E-2,-5.795643210E-2
4.354002542E0,-8.282149740E-2,-5.619057298E-2,-1.097814739E-2
4.369078542E0,2.085384246E-1,-1.138107902E-1,2.509519708E-1
4.384154542E0,2.992071047E-1,-2.686801440E-1,1.327867591E-1
4.399230542E0,3.000125221E-1,-2.568675989E-1,7.434441885E-2
4.414306542E0,1.664615319E-1,-3.683921278E-2,-2.308714628E-2
4.429382542E0,2.480024160E-1,1.316447979E-1,-3.676730116E-2
4.444458542E0,3.358910374E-1,4.389411235E-1,3.950145006E-1
4.459534542E0,3.104914635E-1,3.141773289E-1,3.316108024E-1
4.474610542E0,-3.665008824E-1,-2.982869357E-1,1.315360397E-1
4.489685542E0,-1.356345724E-2,-1.710304731E-1,2.990441501E-2
4.504761542E0,4.434930347E-1,7.948704958E-2,-8.729892969E-3
4.519837542E0,2.796645406E-1,7.833924115E-2,6.159983218E-2
4.534913542E0,1.637866135E-1,1.278306592E-1,1.930633664E-2
4.549989542E0,8.675722171E-2,1.363640857E-1,-8.802341798E-2
4.565065542E0,8.992776476E-2,5.437793612E-2,3.666905880E-2
4.580141542E0,8.705707423E-2,-1.900169671E-2,8.491032382E-2
4.595217542E0,6.709464345E-2,-3.467925131E-2,-5.955973864E-3
4.610293542E0,3.638338577E-2,3.816185296E-2,-1.869373117E-3
4.625368542E0,4.469845533E-2,4.996855080E-2,1.108222783E-1
4.640444542E0,5.220416062E-2,-4.649296582E-2,1.108748849E-1
4.655520542E0,-1.281469752E-1,-5.029950321E-2,5.860487005E-2
4.670596542E0,-2.185370903E-1,3.390800357E-3,-5.122045795E-2
4.685672542E0,-1.294657051E-1,8.418879569E-2,1.526906812E-1
4.700748542E0,-1.658891626E-1,1.345303988E-1,3.864991274E-3
4.715824542E0,-1.878713130E-1,1.738195950E-1,1.347024897E-2
4.730900542E0,-1.229035577E-1,8.992725313E-2,1.181827533E-1
4.745976542E0,-1.090530204E-1,-5.516146302E-2,1.698838341E-1
4.761052542E0,-9.935658272E-2,-1.000335807E-1,1.539139187E-1
4.776127542E0,-1.469148016E-1,-2.851102352E-3,1.180313104E-1
4.791203542E0,-2.022561579E-1,8.769420147E-2,1.127898663E-1
4.806279542E0,-2.299430894E-1,1.243047881E-1,1.361933470E-1
4.821355542E0,-1.920365223E-1,6.585134268E-2,1.186850109E-1
4.836431542E0,-1.452400494E-1,2.953779459E-2,1.203473743E-1
4.851507542E0,-1.553611229E-1,3.080780983E-2,8.855549634E-2
4.866583542E0,-2.310758413E-1,1.178477079E-1,1.169606853E-1
4.881659542E0,-2.516659889E-1,1.074045807E-1,9.906296114E-2
4.896735542E0,-1.653159344E-1,-1.879528999E-2,1.264992299E-1
4.911810542E0,-9.357311999E-2,-7.870059907E-2,1.042646076E-1
4.926886542E0,-2.382062467E-2,-1.100060070E-1,2.001151085E-2
4.941962542E0,-2.855248393E-2,-9.275087357E-2,-2.465887785E-2
4.957038542E0,-6.019319309E-2,1.885668576E-2,-3.424248258E-2
4.972114542E0,-7.552117556E-2,8.111432970E-2,-6.165596545E-2
4.987190542E0,-2.043691406E-2,7.541270971E-2,-5.364062050E-2
5.002266542E0,-7.043976244E-3,4.645788252E-2,8.535747137E-3
5.017342542E0,2.802349364E-2,-5.500183403E-2,-1.403331757E-5
5.032418542E0,3.183629852E-2,-1.178284121E-1,-2.509275952E-2
5.047494542E0,-4.715596698E-3,-1.261402291E-1,-3.384308120E-2
5.062569542E0,-6.213086899E-2,-9.232344210E-2,-5.568771243E-2
5.077645542E0,-1.542531486E-1,1.235417265E-1,-1.128454149E-2
5.092721542E0,-1.729463133E-1,1.843194401E-1,-4.243558288E-2
5.107797542E0,-1.178822430E-1,1.243936658E-1,2.640078166E-2
5.122873542E0,-7.112003116E-2,4.899206579E-2,1.363582385E-1
5.137949542E0,-1.404579772E-2,-1.052112901E-1,1.281440699E-1
5.153025542E0,1.152933883E-2,-1.119870436E-1,1.182950199E-2
5.168101542E0,5.747601025E-2,3.769699931E-2,-1.866448961E-1
5.183177542E0,9.040343575E-3,8.834558129E-2,-1.398800164E-1
5.198252542E0,-7.709356494E-2,1.083389658E-1,-1.509226659E-2
5.213328542E0,-9.220006585E-2,1.564071715E-2,5.606487611E-2
5.228404542E0,2.129373215E-3,-1.704814196E-1,1.689360187E-1
5.243480542E0,-5.202340856E-3,-1.433462459E-1,1.129652828E-1
5.258556542E0,-4.195541684E-3,-2.415835619E-2,-9.476523936E-2
5.273632542E0,-6.370651089E-2,4.583164573E-2,-1.533864816E-1
5.288708542E0,-1.510779643E-1,1.535531455E-1,-1.048867697E-1
